Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 68\Prüfablauf - (1 von 100)\F4016_1_Realkollektiv_1_#2.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
27784	432077,039	6,152	-2,664	432077,064	5,617	-70,729	
27785	432077,089	6,152	-2,608	432077,114	5,618	-70,609	
27786	432077,139	6,152	-2,582	432077,164	5,617	-70,722	
27787	432077,189	6,152	-2,611	432077,214	5,617	-70,690	
27788	432077,239	6,152	-2,630	432077,264	5,617	-70,749	
27789	432077,289	6,151	-2,671	432077,314	5,617	-70,681	
27790	432077,339	6,152	-2,710	432077,364	5,618	-70,680	
27791	432077,389	6,151	-2,673	432077,414	5,618	-70,644	
27792	432077,439	6,151	-2,689	432077,464	5,617	-70,732	
27793	432077,489	6,152	-2,614	432077,514	5,617	-70,666	
27794	432077,539	6,152	-2,602	432077,564	5,618	-70,698	
27795	432077,589	6,152	-2,629	432077,614	5,617	-70,688	
27796	432077,639	6,152	-2,663	432077,664	5,617	-70,726	
27797	432077,689	6,152	-2,648	432077,714	5,617	-70,674	
27798	432077,739	6,153	-2,579	432077,764	5,617	-70,705	
27799	432077,789	6,153	-2,551	432077,814	5,618	-70,640	
27800	432077,839	6,152	-2,619	432077,864	5,617	-70,738	
27801	432077,889	6,153	-2,584	432077,914	5,618	-70,672	
27802	432077,939	6,152	-2,640	432077,964	5,618	-70,729	
27803	432077,989	6,152	-2,669	432078,014	5,618	-70,626	
27804	432078,039	6,152	-2,647	432078,064	5,617	-70,720	
27805	432078,089	6,153	-2,575	432078,114	5,618	-70,638	
27806	432078,139	6,152	-2,657	432078,164	5,617	-70,747	
27807	432078,189	6,152	-2,610	432078,214	5,617	-70,656	
27808	432078,239	6,152	-2,602	432078,264	5,618	-70,698	
27809	432078,289	6,152	-2,631	432078,314	5,617	-70,653	
27810	432078,339	6,152	-2,691	432078,364	5,618	-70,716	
27811	432078,389	6,152	-2,572	432078,414	5,617	-70,705	
27812	432078,439	6,152	-2,651	432078,464	5,617	-70,730	
27813	432078,489	6,152	-2,693	432078,514	5,617	-70,676	
27814	432078,539	6,153	-2,551	432078,564	5,618	-70,731	
27815	432078,589	6,151	-2,655	432078,614	5,617	-70,683	
27816	432078,639	6,152	-2,589	432078,664	5,617	-70,731	
27817	432078,689	6,152	-2,643	432078,714	5,617	-70,668	
27818	432078,739	6,152	-2,618	432078,764	5,617	-70,755	
27819	432078,789	6,152	-2,655	432078,814	5,617	-70,660	
27820	432078,839	6,152	-2,627	432078,864	5,617	-70,698	
27821	432078,889	6,152	-2,646	432078,914	5,617	-70,708	
27822	432078,939	6,151	-2,713	432078,964	5,618	-70,726	
27823	432078,989	6,152	-2,602	432079,014	5,617	-70,662	
27824	432079,039	6,152	-2,616	432079,064	5,617	-70,748	
27825	432079,089	6,153	-2,573	432079,114	5,618	-70,645	
27826	432079,139	6,152	-2,593	432079,164	5,617	-70,725	
27827	432079,189	6,152	-2,632	432079,214	5,617	-70,651	
27828	432079,239	6,152	-2,649	432079,264	5,617	-70,709	
27829	432079,289	6,151	-2,713	432079,314	5,618	-70,643	
27830	432079,339	6,151	-2,691	432079,364	5,618	-70,696	
27831	432079,389	6,152	-2,616	432079,414	5,618	-70,674	
27832	432079,439	6,152	-2,669	432079,464	5,618	-70,723	
27833	432079,489	6,152	-2,596	432079,514	5,618	-70,654	
27834	432079,539	6,152	-2,645	432079,564	5,618	-70,711	
27835	432079,589	6,153	-2,528	432079,614	5,618	-70,616	
27836	432079,639	6,152	-2,634	432079,664	5,618	-70,693	
27837	432079,689	6,151	-2,652	432079,714	5,617	-70,672	
27838	432079,739	6,152	-2,681	432079,764	5,617	-70,735	
27839	432079,789	6,151	-2,691	432079,814	5,617	-70,662	
27840	432079,839	6,152	-2,662	432079,864	5,618	-70,740	
27841	432079,889	6,151	-2,688	432079,914	5,618	-70,653	
27842	432079,939	6,152	-2,619	432079,964	5,617	-70,750	
27843	432079,989	6,152	-2,598	432080,014	5,617	-70,648	
27844	432080,039	6,152	-2,637	432080,064	5,617	-70,720	
27845	432080,089	6,152	-2,637	432080,114	5,618	-70,672	
27846	432080,139	6,151	-2,736	432080,164	5,617	-70,761	
27847	432080,189	6,152	-2,597	432080,214	5,617	-70,679	
27848	432080,239	6,152	-2,663	432080,264	5,617	-70,721	
27849	432080,289	6,153	-2,527	432080,314	5,617	-70,667	
27850	432080,339	6,152	-2,670	432080,364	5,617	-70,752	
27851	432080,389	6,153	-2,556	432080,414	5,617	-70,681	
27852	432080,439	6,152	-2,675	432080,464	5,618	-70,725	
27853	432080,489	6,153	-2,512	432080,514	5,617	-70,661	
27854	432080,539	6,153	-2,637	432080,564	5,617	-70,711	
27855	432080,589	6,152	-2,597	432080,614	5,618	-70,642	
27856	432080,639	6,152	-2,597	432080,664	5,617	-70,705	
27857	432080,689	6,152	-2,577	432080,714	5,617	-70,686	
27858	432080,739	6,152	-2,674	432080,764	5,617	-70,713	
27859	432080,789	6,152	-2,618	432080,814	5,617	-70,660	
27860	432080,839	6,153	-2,574	432080,864	5,617	-70,758	
27861	432080,889	6,152	-2,665	432080,914	5,617	-70,717	
27862	432080,939	6,151	-2,737	432080,964	5,617	-70,735	
27863	432080,989	6,151	-2,675	432081,014	5,618	-70,633	
27864	432081,039	6,152	-2,637	432081,064	5,617	-70,713	
27865	432081,089	6,152	-2,623	432081,114	5,618	-70,685	
27866	432081,139	6,152	-2,647	432081,164	5,617	-70,760	
27867	432081,189	6,152	-2,637	432081,214	5,617	-70,711	
27868	432081,239	6,151	-2,732	432081,264	5,617	-70,757	
27869	432081,289	6,151	-2,681	432081,314	5,617	-70,689	
27870	432081,339	6,152	-2,672	432081,364	5,617	-70,732	
27871	432081,389	6,152	-2,649	432081,414	5,618	-70,621	
27872	432081,439	6,152	-2,702	432081,464	5,618	-70,735	
27873	432081,489	6,152	-2,597	432081,514	5,617	-70,662	
27874	432081,539	6,152	-2,637	432081,564	5,617	-70,716	
27875	432081,589	6,152	-2,618	432081,614	5,617	-70,680	
27876	432081,639	6,152	-2,623	432081,664	5,618	-70,730	
27877	432081,689	6,152	-2,605	432081,714	5,618	-70,663	
27878	432081,739	6,152	-2,645	432081,764	5,617	-70,711	
27879	432081,789	6,152	-2,575	432081,814	5,617	-70,658	
27880	432081,839	6,152	-2,655	432081,864	5,617	-70,727	
27881	432081,889	6,152	-2,583	432081,914	5,617	-70,697	
27882	432081,939	6,152	-2,662	432081,964	5,617	-70,716	
27883	432081,989	6,153	-2,507	432082,014	5,617	-70,677	
27884	432082,039	6,153	-2,637	432082,064	5,617	-70,761	
27885	432082,089	6,153	-2,558	432082,114	5,617	-70,690	
27886	432082,139	6,152	-2,611	432082,164	5,617	-70,732	
27887	432082,189	6,151	-2,670	432082,214	5,617	-70,703	
27888	432082,239	6,152	-2,677	432082,264	5,617	-70,725	
27889	432082,289	6,153	-2,567	432082,314	5,617	-70,674	
27890	432082,339	6,152	-2,669	432082,364	5,617	-70,756	
27891	432082,389	6,152	-2,591	432082,414	5,617	-70,692	
27892	432082,439	6,152	-2,650	432082,464	5,618	-70,711	
27893	432082,489	6,152	-2,651	432082,514	5,618	-70,674	
27894	432082,539	6,153	-2,604	432082,564	5,617	-70,736	
27895	432082,589	6,152	-2,626	432082,614	5,617	-70,696	
27896	432082,639	6,153	-2,622	432082,664	5,617	-70,739	
27897	432082,689	6,152	-2,651	432082,714	5,617	-70,714	
27898	432082,739	6,152	-2,672	432082,764	5,617	-70,734	
27899	432082,789	6,152	-2,588	432082,814	5,617	-70,684	
27900	432082,839	6,152	-2,636	432082,864	5,618	-70,739	
27901	432082,889	6,152	-2,590	432082,914	5,618	-70,643	
27902	432082,939	6,152	-2,647	432082,964	5,617	-70,744	
27903	432082,989	6,153	-2,530	432083,014	5,617	-70,676	
27904	432083,039	6,152	-2,681	432083,064	5,617	-70,733	
27905	432083,089	6,152	-2,654	432083,114	5,617	-70,711	
27906	432083,139	6,152	-2,664	432083,164	5,617	-70,712	
27907	432083,189	6,152	-2,590	432083,214	5,617	-70,671	
27908	432083,239	6,152	-2,627	432083,264	5,617	-70,737	
27909	432083,289	6,151	-2,684	432083,314	5,617	-70,667	
27910	432083,339	6,152	-2,672	432083,364	5,617	-70,735	
27911	432083,389	6,152	-2,641	432083,414	5,617	-70,704	
27912	432083,439	6,152	-2,701	432083,464	5,618	-70,745	
27913	432083,489	6,152	-2,661	432083,514	5,618	-70,667	
27914	432083,539	6,152	-2,639	432083,564	5,617	-70,706	
27915	432083,589	6,152	-2,555	432083,614	5,618	-70,673	
27916	432083,639	6,152	-2,661	432083,664	5,617	-70,719	
27917	432083,689	6,152	-2,612	432083,714	5,617	-70,712	
27918	432083,739	6,152	-2,666	432083,764	5,617	-70,739	
27919	432083,789	6,152	-2,639	432083,814	5,617	-70,679	
27920	432083,839	6,152	-2,667	432083,864	5,617	-70,729	
27921	432083,889	6,152	-2,570	432083,914	5,617	-70,709	
27922	432083,939	6,152	-2,644	432083,964	5,617	-70,732	
27923	432083,989	6,151	-2,650	432084,014	5,617	-70,693	
27924	432084,039	6,152	-2,681	432084,064	5,617	-70,683	
27925	432084,089	6,152	-2,638	432084,114	5,617	-70,658	
27926	432084,139	6,152	-2,667	432084,164	5,617	-70,736	
27927	432084,189	6,151	-2,691	432084,214	5,618	-70,682	
27928	432084,239	6,152	-2,677	432084,264	5,617	-70,704	
27929	432084,289	6,152	-2,579	432084,314	5,617	-70,710	
27930	432084,339	6,152	-2,701	432084,364	5,617	-70,744	
27931	432084,389	6,153	-2,552	432084,414	5,617	-70,661	
27932	432084,439	6,152	-2,683	432084,464	5,618	-70,709	
27933	432084,489	6,152	-2,594	432084,514	5,617	-70,672	
27934	432084,539	6,152	-2,646	432084,564	5,617	-70,729	
27935	432084,589	6,153	-2,554	432084,614	5,618	-70,671	
27936	432084,639	6,152	-2,663	432084,664	5,617	-70,726	
27937	432084,689	6,152	-2,604	432084,714	5,617	-70,696	
27938	432084,739	6,151	-2,700	432084,764	5,617	-70,737	
27939	432084,789	6,153	-2,551	432084,814	5,617	-70,656	
27940	432084,839	6,152	-2,647	432084,864	5,618	-70,720	
27941	432084,889	6,151	-2,677	432084,914	5,617	-70,724	
27942	432084,939	6,152	-2,699	432084,964	5,617	-70,722	
27943	432084,989	6,152	-2,640	432085,014	5,617	-70,709	
27944	432085,039	6,151	-2,736	432085,064	5,618	-70,685	
27945	432085,089	6,151	-2,662	432085,114	5,618	-70,637	
27946	432085,139	6,152	-2,651	432085,164	5,617	-70,720	
27947	432085,189	6,153	-2,536	432085,214	5,618	-70,639	
27948	432085,239	6,153	-2,600	432085,264	5,617	-70,708	
27949	432085,289	6,153	-2,542	432085,314	5,617	-70,664	
27950	432085,339	6,153	-2,550	432085,364	5,617	-70,753	
27951	432085,389	6,153	-2,572	432085,414	5,617	-70,697	
27952	432085,439	6,152	-2,669	432085,464	5,618	-70,696	
27953	432085,489	6,152	-2,587	432085,514	5,617	-70,695	
27954	432085,539	6,153	-2,598	432085,564	5,617	-70,701	
27955	432085,589	6,152	-2,596	432085,614	5,618	-70,680	
27956	432085,639	6,152	-2,703	432085,664	5,617	-70,752	
27957	432085,689	6,152	-2,615	432085,714	5,618	-70,653	
27958	432085,739	6,153	-2,610	432085,764	5,617	-70,716	
27959	432085,789	6,152	-2,619	432085,814	5,617	-70,651	
27960	432085,839	6,152	-2,671	432085,864	5,618	-70,692	
27961	432085,889	6,151	-2,660	432085,914	5,617	-70,715	
27962	432085,939	6,152	-2,628	432085,964	5,617	-70,728	
27963	432085,989	6,152	-2,567	432086,014	5,618	-70,653	
27964	432086,039	6,153	-2,593	432086,064	5,617	-70,713	
27965	432086,089	6,153	-2,572	432086,114	5,618	-70,664	
27966	432086,139	6,151	-2,726	432086,164	5,617	-70,736	
27967	432086,189	6,152	-2,596	432086,214	5,617	-70,698	
27968	432086,239	6,152	-2,626	432086,264	5,618	-70,730	
27969	432086,289	6,153	-2,557	432086,314	5,617	-70,664	
27970	432086,339	6,153	-2,628	432086,364	5,617	-70,719	
27971	432086,389	6,152	-2,583	432086,414	5,617	-70,702	
27972	432086,439	6,153	-2,596	432086,464	5,618	-70,678	
27973	432086,489	6,153	-2,584	432086,514	5,617	-70,702	
27974	432086,539	6,151	-2,757	432086,564	5,617	-70,741	
27975	432086,589	6,151	-2,700	432086,614	5,618	-70,660	
27976	432086,639	6,152	-2,740	432086,664	5,618	-70,673	
27977	432086,689	6,153	-2,544	432086,714	5,617	-70,660	
27978	432086,739	6,152	-2,642	432086,764	5,617	-70,720	
27979	432086,789	6,152	-2,641	432086,814	5,617	-70,700	
27980	432086,839	6,153	-2,615	432086,864	5,617	-70,714	
27981	432086,889	6,152	-2,575	432086,914	5,617	-70,669	
27982	432086,939	6,153	-2,608	432086,964	5,617	-70,730	
27983	432086,989	6,152	-2,628	432087,014	5,617	-70,692	
27984	432087,039	6,152	-2,627	432087,064	5,618	-70,716	
27985	432087,089	6,153	-2,519	432087,114	5,617	-70,694	
27986	432087,139	6,152	-2,640	432087,164	5,617	-70,699	
27987	432087,189	6,152	-2,584	432087,214	5,617	-70,677	
27988	432087,239	6,151	-2,725	432087,264	5,617	-70,724	
27989	432087,289	6,152	-2,634	432087,314	5,618	-70,639	
27990	432087,339	6,152	-2,674	432087,364	5,617	-70,686	
27991	432087,389	6,152	-2,632	432087,414	5,618	-70,642	
27992	432087,439	6,152	-2,691	432087,464	5,617	-70,760	
27993	432087,489	6,152	-2,593	432087,514	5,617	-70,676	
27994	432087,539	6,153	-2,605	432087,564	5,618	-70,709	
27995	432087,589	6,153	-2,533	432087,614	5,617	-70,729	
27996	432087,639	6,152	-2,662	432087,664	5,617	-70,711	
27997	432087,689	6,152	-2,619	432087,714	5,618	-70,663	
27998	432087,739	6,152	-2,692	432087,764	5,617	-70,709	
27999	432087,789	6,151	-2,667	432087,814	5,618	-70,663	
28000	432087,839	6,152	-2,695	432087,864	5,617	-70,715	
28001	432087,889	6,151	-2,677	432087,914	5,617	-70,711	
28002	432087,939	6,152	-2,669	432087,964	5,618	-70,680	
28003	432087,989	6,152	-2,612	432088,014	5,617	-70,706	
28004	432088,039	6,152	-2,715	432088,064	5,617	-70,734	
28005	432088,089	6,152	-2,596	432088,114	5,618	-70,681	
28006	432088,139	6,152	-2,710	432088,164	5,618	-70,720	
28007	432088,189	6,151	-2,653	432088,214	5,617	-70,682	
28008	432088,239	6,152	-2,710	432088,264	5,618	-70,696	
28009	432088,289	6,152	-2,620	432088,314	5,617	-70,703	
28010	432088,339	6,152	-2,707	432088,364	5,617	-70,708	
28011	432088,389	6,152	-2,572	432088,414	5,617	-70,684	
28012	432088,439	6,151	-2,739	432088,464	5,617	-70,732	
28013	432088,489	6,151	-2,648	432088,514	5,617	-70,675	
28014	432088,539	6,151	-2,741	432088,564	5,618	-70,703	
28015	432088,589	6,153	-2,541	432088,614	5,618	-70,661	
28016	432088,639	6,151	-2,718	432088,664	5,618	-70,684	
28017	432088,689	6,152	-2,596	432088,714	5,618	-70,664	
28018	432088,739	6,152	-2,732	432088,764	5,617	-70,759	
28019	432088,789	6,153	-2,564	432088,814	5,617	-70,671	
28020	432088,839	6,153	-2,606	432088,864	5,618	-70,684	
28021	432088,889	6,153	-2,538	432088,914	5,617	-70,688	
28022	432088,939	6,152	-2,711	432088,964	5,617	-70,709	
28023	432088,989	6,154	-2,487	432089,014	5,617	-70,679	
28024	432089,039	6,152	-2,677	432089,064	5,617	-70,774	
28025	432089,089	6,153	-2,551	432089,114	5,617	-70,683	
28026	432089,139	6,153	-2,619	432089,164	5,618	-70,682	
28027	432089,189	6,152	-2,576	432089,214	5,617	-70,680	
28028	432089,239	6,152	-2,714	432089,264	5,617	-70,692	
28029	432089,289	6,152	-2,607	432089,314	5,618	-70,678	
28030	432089,339	6,152	-2,688	432089,364	5,617	-70,721	
28031	432089,389	6,153	-2,575	432089,414	5,618	-70,664	
28032	432089,439	6,152	-2,641	432089,464	5,617	-70,714	
28033	432089,489	6,153	-2,536	432089,514	5,617	-70,738	
28034	432089,539	6,152	-2,695	432089,564	5,617	-70,687	
28035	432089,589	6,152	-2,636	432089,614	5,617	-70,720	
28036	432089,639	6,152	-2,706	432089,664	5,617	-70,712	
28037	432089,689	6,154	-2,477	432089,714	5,618	-70,687	
28038	432089,739	6,152	-2,671	432089,764	5,617	-70,726	
28039	432089,789	6,153	-2,543	432089,814	5,617	-70,713	
28040	432089,839	6,152	-2,658	432089,864	5,617	-70,701	
28041	432089,889	6,153	-2,582	432089,914	5,618	-70,650	
28042	432089,939	6,152	-2,652	432089,964	5,617	-70,706	
28043	432089,989	6,152	-2,612	432090,014	5,618	-70,687	
28044	432090,039	6,152	-2,659	432090,064	5,617	-70,698	
28045	432090,089	6,153	-2,551	432090,114	5,617	-70,722	
28046	432090,139	6,153	-2,613	432090,164	5,618	-70,717	
28047	432090,189	6,152	-2,569	432090,214	5,617	-70,715	
28048	432090,239	6,152	-2,704	432090,264	5,617	-70,696	
28049	432090,289	6,153	-2,555	432090,314	5,617	-70,711	
28050	432090,339	6,151	-2,738	432090,364	5,617	-70,723	
28051	432090,389	6,153	-2,562	432090,414	5,617	-70,688	
28052	432090,439	6,152	-2,647	432090,464	5,617	-70,704	
28053	432090,489	6,152	-2,590	432090,514	5,617	-70,691	
28054	432090,539	6,152	-2,702	432090,564	5,617	-70,706	
28055	432090,589	6,152	-2,566	432090,614	5,617	-70,715	
28056	432090,639	6,151	-2,709	432090,664	5,618	-70,699	
28057	432090,689	6,151	-2,674	432090,714	5,617	-70,755	
28058	432090,739	6,152	-2,699	432090,764	5,618	-70,683	
28059	432090,789	6,152	-2,603	432090,814	5,618	-70,718	
28060	432090,839	6,151	-2,704	432090,864	5,617	-70,715	
28061	432090,889	6,152	-2,567	432090,914	5,617	-70,691	
28062	432090,939	6,151	-2,725	432090,964	5,618	-70,682	
28063	432090,989	6,152	-2,559	432091,014	5,617	-70,723	
28064	432091,039	6,151	-2,724	432091,064	5,617	-70,719	
28065	432091,089	6,153	-2,579	432091,114	5,617	-70,711	
28066	432091,139	6,152	-2,671	432091,164	5,617	-70,693	
28067	432091,189	6,152	-2,605	432091,214	5,617	-70,685	
28068	432091,239	6,151	-2,747	432091,264	5,618	-70,682	
28069	432091,289	6,152	-2,660	432091,314	5,617	-70,703	
28070	432091,339	6,152	-2,684	432091,364	5,617	-70,688	
28071	432091,389	6,152	-2,675	432091,414	5,617	-70,691	
28072	432091,439	6,152	-2,630	432091,464	5,617	-70,684	
28073	432091,489	6,152	-2,633	432091,514	5,617	-70,719	
28074	432091,539	6,152	-2,649	432091,564	5,618	-70,677	
28075	432091,589	6,152	-2,620	432091,614	5,617	-70,700	
28076	432091,639	6,152	-2,653	432091,664	5,617	-70,693	
28077	432091,689	6,153	-2,575	432091,714	5,617	-70,691	
28078	432091,739	6,152	-2,698	432091,764	5,618	-70,683	
28079	432091,789	6,153	-2,555	432091,814	5,617	-70,723	
28080	432091,839	6,151	-2,711	432091,864	5,617	-70,701	
28081	432091,889	6,153	-2,535	432091,914	5,617	-70,718	
28082	432091,939	6,152	-2,710	432091,964	5,617	-70,709	
28083	432091,989	6,152	-2,634	432092,014	5,618	-70,673	
28084	432092,039	6,152	-2,697	432092,064	5,617	-70,726	
28085	432092,089	6,153	-2,505	432092,114	5,618	-70,681	
28086	432092,139	6,152	-2,714	432092,164	5,617	-70,773	
28087	432092,189	6,152	-2,634	432092,214	5,617	-70,710	
28088	432092,239	6,151	-2,777	432092,264	5,617	-70,709	
28089	432092,289	6,152	-2,594	432092,314	5,617	-70,727	
28090	432092,339	6,152	-2,659	432092,364	5,617	-70,700	
28091	432092,389	6,152	-2,600	432092,414	5,617	-70,698	
28092	432092,439	6,152	-2,669	432092,464	5,618	-70,672	
28093	432092,489	6,152	-2,646	432092,514	5,617	-70,701	
28094	432092,539	6,152	-2,660	432092,564	5,617	-70,725	
28095	432092,589	6,153	-2,554	432092,614	5,617	-70,714	
28096	432092,639	6,152	-2,628	432092,664	5,617	-70,689	
28097	432092,689	6,152	-2,615	432092,714	5,618	-70,692	
28098	432092,739	6,152	-2,711	432092,764	5,618	-70,679	
28099	432092,789	6,152	-2,587	432092,814	5,617	-70,776	
28100	432092,839	6,152	-2,646	432092,864	5,617	-70,701	
28101	432092,889	6,153	-2,572	432092,914	5,617	-70,716	
28102	432092,939	6,151	-2,760	432092,964	5,617	-70,683	
28103	432092,989	6,152	-2,681	432093,014	5,617	-70,723	
28104	432093,039	6,152	-2,616	432093,064	5,617	-70,713	
28105	432093,089	6,153	-2,552	432093,114	5,617	-70,739	
28106	432093,139	6,151	-2,728	432093,164	5,617	-70,710	
28107	432093,189	6,152	-2,650	432093,214	5,617	-70,720	
28108	432093,239	6,151	-2,735	432093,264	5,617	-70,731	
28109	432093,289	6,152	-2,633	432093,314	5,617	-70,699	
28110	432093,339	6,152	-2,624	432093,364	5,618	-70,667	
28111	432093,389	6,153	-2,500	432093,414	5,618	-70,690	
28112	432093,439	6,151	-2,768	432093,464	5,618	-70,672	
28113	432093,489	6,153	-2,538	432093,514	5,618	-70,705	
28114	432093,539	6,152	-2,649	432093,564	5,617	-70,717	
28115	432093,589	6,153	-2,562	432093,614	5,617	-70,714	
28116	432093,639	6,151	-2,729	432093,664	5,618	-70,686	
28117	432093,689	6,152	-2,590	432093,714	5,617	-70,711	
28118	432093,739	6,152	-2,647	432093,764	5,617	-70,701	
28119	432093,789	6,152	-2,621	432093,814	5,617	-70,711	
28120	432093,839	6,151	-2,732	432093,864	5,617	-70,708	
28121	432093,889	6,152	-2,617	432093,914	5,618	-70,678	
28122	432093,939	6,152	-2,717	432093,964	5,618	-70,687	
28123	432093,989	6,151	-2,705	432094,014	5,617	-70,721	
28124	432094,039	6,152	-2,704	432094,064	5,617	-70,685	
28125	432094,089	6,153	-2,551	432094,114	5,617	-70,711	
28126	432094,139	6,151	-2,727	432094,164	5,617	-70,686	
28127	432094,189	6,153	-2,582	432094,214	5,618	-70,702	
28128	432094,239	6,152	-2,730	432094,264	5,617	-70,694	
28129	432094,289	6,152	-2,610	432094,314	5,617	-70,708	
28130	432094,339	6,152	-2,640	432094,364	5,617	-70,720	
28131	432094,389	6,152	-2,629	432094,414	5,618	-70,704	
28132	432094,439	6,152	-2,679	432094,464	5,617	-70,725	
28133	432094,489	6,152	-2,560	432094,514	5,617	-70,712	
28134	432094,539	6,152	-2,705	432094,564	5,617	-70,729	
28135	432094,589	6,153	-2,589	432094,614	5,617	-70,702	
28136	432094,639	6,152	-2,674	432094,664	5,618	-70,675	
28137	432094,689	6,152	-2,658	432094,714	5,617	-70,722	
28138	432094,739	6,151	-2,715	432094,764	5,617	-70,723	
28139	432094,789	6,152	-2,629	432094,814	5,617	-70,716	
28140	432094,839	6,152	-2,697	432094,864	5,618	-70,683	
28141	432094,889	6,152	-2,617	432094,914	5,617	-70,717	
28142	432094,939	6,152	-2,715	432094,964	5,617	-70,703	
28143	432094,989	6,152	-2,605	432095,014	5,618	-70,691	
28144	432095,039	6,152	-2,683	432095,064	5,617	-70,719	
28145	432095,089	6,152	-2,604	432095,114	5,618	-70,698	
28146	432095,139	6,152	-2,661	432095,164	5,618	-70,666	
28147	432095,189	6,152	-2,599	432095,214	5,617	-70,695	
28148	432095,239	6,152	-2,647	432095,264	5,617	-70,681	
28149	432095,289	6,152	-2,596	432095,314	5,618	-70,657	
28150	432095,339	6,152	-2,670	432095,364	5,618	-70,660	
28151	432095,389	6,151	-2,668	432095,414	5,617	-70,675	
28152	432095,439	6,151	-2,774	432095,464	5,618	-70,681	
28153	432095,489	6,152	-2,605	432095,514	5,617	-70,718	
28154	432095,539	6,151	-2,781	432095,564	5,617	-70,724	
28155	432095,589	6,152	-2,649	432095,614	5,618	-70,673	
28156	432095,639	6,152	-2,668	432095,664	5,617	-70,682	
28157	432095,689	6,152	-2,655	432095,714	5,618	-70,704	
28158	432095,739	6,152	-2,671	432095,764	5,617	-70,679	
28159	432095,789	6,152	-2,638	432095,814	5,618	-70,691	
28160	432095,839	6,152	-2,685	432095,864	5,618	-70,687	
28161	432095,889	6,152	-2,576	432095,914	5,617	-70,669	
28162	432095,939	6,152	-2,622	432095,964	5,617	-70,716	
28163	432095,989	6,153	-2,492	432096,014	5,618	-70,689	
28164	432096,039	6,151	-2,708	432096,064	5,618	-70,682	
28165	432096,089	6,152	-2,625	432096,114	5,617	-70,716	
28166	432096,139	6,151	-2,693	432096,164	5,618	-70,669	
28167	432096,189	6,151	-2,679	432096,214	5,617	-70,729	
28168	432096,239	6,152	-2,656	432096,264	5,618	-70,669	
28169	432096,289	6,153	-2,561	432096,314	5,617	-70,711	
28170	432096,339	6,152	-2,670	432096,364	5,617	-70,672	
28171	432096,389	6,152	-2,631	432096,414	5,617	-70,727	
28172	432096,439	6,151	-2,722	432096,464	5,617	-70,678	
28173	432096,489	6,153	-2,531	432096,514	5,617	-70,722	
28174	432096,539	6,152	-2,638	432096,564	5,617	-70,668	
28175	432096,589	6,152	-2,606	432096,614	5,617	-70,717	
28176	432096,639	6,152	-2,651	432096,664	5,617	-70,703	
28177	432096,689	6,152	-2,641	432096,714	5,617	-70,725	
28178	432096,739	6,152	-2,700	432096,764	5,618	-70,648	
28179	432096,789	6,151	-2,691	432096,814	5,617	-70,723	
28180	432096,839	6,152	-2,660	432096,864	5,618	-70,682	
28181	432096,889	6,152	-2,598	432096,914	5,617	-70,695	
28182	432096,939	6,153	-2,577	432096,964	5,618	-70,678	
28183	432096,989	6,152	-2,651	432097,014	5,617	-70,787	
28184	432097,039	6,152	-2,688	432097,064	5,617	-70,681	
28185	432097,089	6,152	-2,604	432097,114	5,618	-70,705	
28186	432097,139	6,151	-2,712	432097,164	5,618	-70,666	
28187	432097,189	6,151	-2,705	432097,214	5,617	-70,742	
28188	432097,239	6,151	-2,708	432097,264	5,618	-70,681	
28189	432097,289	6,152	-2,601	432097,314	5,618	-70,707	
28190	432097,339	6,152	-2,704	432097,364	5,618	-70,612	
28191	432097,389	6,153	-2,584	432097,414	5,618	-70,725	
28192	432097,439	6,152	-2,637	432097,464	5,618	-70,636	
28193	432097,489	6,153	-2,555	432097,514	5,617	-70,700	
28194	432097,539	6,152	-2,609	432097,564	5,618	-70,667	
28195	432097,589	6,152	-2,629	432097,614	5,617	-70,738	
28196	432097,639	6,152	-2,637	432097,664	5,618	-70,685	
28197	432097,689	6,153	-2,573	432097,714	5,617	-70,744	
28198	432097,739	6,151	-2,714	432097,764	5,618	-70,677	
28199	432097,789	6,152	-2,665	432097,814	5,617	-70,724	
28200	432097,839	6,152	-2,634	432097,864	5,617	-70,697	
28201	432097,889	6,153	-2,585	432097,914	5,618	-70,702	
28202	432097,939	6,152	-2,619	432097,964	5,617	-70,687	
28203	432097,989	6,152	-2,633	432098,014	5,617	-70,724	
28204	432098,039	6,151	-2,743	432098,064	5,617	-70,661	
28205	432098,089	6,152	-2,619	432098,114	5,617	-70,705	
28206	432098,139	6,152	-2,676	432098,164	5,618	-70,693	
28207	432098,189	6,152	-2,616	432098,214	5,618	-70,708	
28208	432098,239	6,152	-2,629	432098,264	5,618	-70,657	
28209	432098,289	6,152	-2,623	432098,314	5,617	-70,714	
28210	432098,339	6,152	-2,647	432098,364	5,618	-70,702	
28211	432098,389	6,152	-2,684	432098,414	5,617	-70,775	
28212	432098,439	6,152	-2,664	432098,464	5,617	-70,686	
28213	432098,489	6,152	-2,634	432098,514	5,617	-70,731	
28214	432098,539	6,152	-2,595	432098,564	5,618	-70,644	
