Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 32\Prüfablauf - (1 von 1)\F4016_1_Ueberlast_frueh_#6.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
35364	245127,627	6,083	-2,875	245127,652	5,532	-71,061	
35365	245127,677	6,083	-2,859	245127,702	5,532	-70,995	
35366	245127,727	6,082	-2,919	245127,752	5,532	-71,036	
35367	245127,777	6,082	-2,843	245127,802	5,532	-70,957	
35368	245127,827	6,083	-2,809	245127,852	5,532	-70,998	
35369	245127,877	6,082	-2,890	245127,902	5,532	-70,964	
35370	245127,927	6,083	-2,850	245127,952	5,532	-70,980	
35371	245127,977	6,081	-2,983	245128,002	5,532	-70,974	
35372	245128,027	6,081	-2,916	245128,052	5,532	-71,009	
35373	245128,077	6,083	-2,832	245128,102	5,532	-70,950	
35374	245128,127	6,081	-2,938	245128,152	5,532	-71,040	
35375	245128,177	6,082	-2,862	245128,202	5,533	-70,935	
35376	245128,227	6,083	-2,858	245128,252	5,533	-70,985	
35377	245128,277	6,082	-2,881	245128,302	5,532	-70,946	
35378	245128,327	6,083	-2,864	245128,352	5,531	-71,054	
35379	245128,377	6,082	-2,889	245128,402	5,532	-70,929	
35380	245128,427	6,083	-2,854	245128,452	5,532	-71,035	
35381	245128,477	6,082	-2,833	245128,502	5,532	-70,925	
35382	245128,527	6,082	-2,850	245128,552	5,532	-71,023	
35383	245128,577	6,082	-2,868	245128,602	5,532	-70,970	
35384	245128,627	6,082	-2,859	245128,652	5,533	-71,005	
35385	245128,677	6,082	-2,844	245128,702	5,532	-70,986	
35386	245128,727	6,082	-2,885	245128,752	5,532	-71,055	
35387	245128,777	6,083	-2,842	245128,802	5,532	-70,947	
35388	245128,827	6,082	-2,915	245128,852	5,531	-71,095	
35389	245128,877	6,082	-2,852	245128,902	5,532	-70,994	
35390	245128,927	6,082	-2,869	245128,952	5,532	-71,009	
35391	245128,977	6,083	-2,852	245129,002	5,532	-70,947	
35392	245129,027	6,081	-2,925	245129,052	5,532	-71,019	
35393	245129,077	6,083	-2,824	245129,102	5,532	-70,978	
35394	245129,127	6,083	-2,823	245129,152	5,532	-70,978	
35395	245129,177	6,082	-2,839	245129,202	5,532	-70,976	
35396	245129,227	6,082	-2,875	245129,252	5,532	-71,041	
35397	245129,277	6,083	-2,862	245129,302	5,532	-70,971	
35398	245129,327	6,083	-2,843	245129,352	5,533	-70,985	
35399	245129,377	6,082	-2,861	245129,402	5,533	-70,932	
35400	245129,427	6,082	-2,873	245129,452	5,532	-71,015	
35401	245129,477	6,082	-2,843	245129,502	5,532	-70,998	
35402	245129,527	6,082	-2,913	245129,552	5,532	-70,995	
35403	245129,577	6,082	-2,879	245129,602	5,532	-70,942	
35404	245129,627	6,082	-2,876	245129,652	5,532	-70,997	
35405	245129,677	6,082	-2,928	245129,702	5,532	-70,972	
35406	245129,727	6,082	-2,829	245129,752	5,532	-71,044	
35407	245129,777	6,083	-2,848	245129,802	5,532	-70,996	
35408	245129,827	6,083	-2,839	245129,852	5,532	-71,011	
35409	245129,877	6,082	-2,835	245129,902	5,532	-70,970	
35410	245129,927	6,084	-2,784	245129,952	5,532	-71,037	
35411	245129,977	6,083	-2,806	245130,002	5,532	-70,984	
35412	245130,027	6,082	-2,931	245130,052	5,532	-71,050	
35413	245130,077	6,082	-2,869	245130,102	5,532	-70,967	
35414	245130,127	6,082	-2,937	245130,152	5,532	-71,017	
35415	245130,177	6,082	-2,879	245130,202	5,532	-70,927	
35416	245130,227	6,083	-2,829	245130,252	5,532	-71,023	
35417	245130,277	6,082	-2,831	245130,302	5,532	-70,977	
35418	245130,327	6,082	-2,893	245130,352	5,532	-71,036	
35419	245130,377	6,081	-2,921	245130,402	5,532	-70,995	
35420	245130,427	6,083	-2,859	245130,452	5,532	-70,977	
35421	245130,477	6,082	-2,892	245130,502	5,532	-70,969	
35422	245130,527	6,082	-2,881	245130,552	5,532	-70,987	
35423	245130,577	6,082	-2,847	245130,602	5,532	-70,962	
35424	245130,627	6,082	-2,863	245130,652	5,532	-70,987	
35425	245130,677	6,083	-2,796	245130,702	5,532	-70,991	
35426	245130,727	6,083	-2,806	245130,752	5,532	-70,968	
35427	245130,777	6,082	-2,877	245130,802	5,532	-70,979	
35428	245130,827	6,083	-2,794	245130,852	5,532	-71,050	
35429	245130,877	6,082	-2,851	245130,902	5,532	-71,012	
35430	245130,927	6,082	-2,900	245130,952	5,532	-71,043	
35431	245130,977	6,083	-2,808	245131,002	5,532	-70,986	
35432	245131,027	6,082	-2,855	245131,052	5,532	-71,028	
35433	245131,077	6,082	-2,875	245131,102	5,532	-70,925	
35434	245131,127	6,082	-2,896	245131,152	5,532	-71,009	
35435	245131,177	6,083	-2,836	245131,202	5,532	-70,988	
35436	245131,227	6,082	-2,899	245131,252	5,532	-71,002	
35437	245131,277	6,081	-2,937	245131,302	5,532	-70,970	
35438	245131,327	6,082	-2,894	245131,352	5,532	-71,003	
35439	245131,377	6,083	-2,848	245131,402	5,532	-70,956	
35440	245131,427	6,083	-2,838	245131,452	5,532	-71,028	
35441	245131,477	6,082	-2,895	245131,502	5,532	-71,003	
35442	245131,527	6,082	-2,899	245131,552	5,532	-70,999	
35443	245131,577	6,082	-2,914	245131,602	5,532	-70,958	
35444	245131,627	6,083	-2,842	245131,652	5,531	-71,052	
35445	245131,677	6,083	-2,831	245131,702	5,532	-70,972	
35446	245131,727	6,082	-2,859	245131,752	5,532	-71,040	
35447	245131,777	6,082	-2,856	245131,802	5,532	-70,953	
35448	245131,827	6,083	-2,835	245131,852	5,532	-71,013	
35449	245131,877	6,082	-2,904	245131,902	5,532	-70,954	
35450	245131,927	6,083	-2,813	245131,952	5,532	-71,029	
35451	245131,977	6,083	-2,827	245132,002	5,532	-70,987	
35452	245132,027	6,082	-2,866	245132,052	5,532	-70,988	
35453	245132,077	6,083	-2,792	245132,102	5,532	-70,979	
35454	245132,127	6,082	-2,856	245132,152	5,532	-71,028	
35455	245132,177	6,082	-2,825	245132,202	5,532	-70,979	
35456	245132,227	6,082	-2,869	245132,252	5,532	-71,024	
35457	245132,277	6,082	-2,884	245132,302	5,532	-70,998	
35458	245132,327	6,082	-2,871	245132,352	5,532	-71,003	
35459	245132,377	6,082	-2,864	245132,402	5,532	-71,031	
35460	245132,427	6,083	-2,832	245132,452	5,532	-71,016	
35461	245132,477	6,082	-2,870	245132,502	5,532	-71,038	
35462	245132,527	6,083	-2,839	245132,552	5,532	-70,987	
35463	245132,577	6,082	-2,845	245132,602	5,532	-71,006	
35464	245132,627	6,082	-2,845	245132,652	5,532	-71,015	
35465	245132,677	6,082	-2,816	245132,702	5,533	-70,963	
35466	245132,727	6,082	-2,892	245132,752	5,532	-71,011	
35467	245132,777	6,083	-2,855	245132,802	5,532	-70,966	
35468	245132,827	6,083	-2,789	245132,852	5,532	-70,979	
35469	245132,877	6,082	-2,866	245132,902	5,532	-71,028	
35470	245132,927	6,082	-2,882	245132,952	5,532	-70,981	
35471	245132,977	6,082	-2,821	245133,002	5,532	-70,972	
35472	245133,027	6,082	-2,892	245133,052	5,532	-71,016	
35473	245133,077	6,083	-2,826	245133,102	5,532	-70,963	
35474	245133,127	6,083	-2,863	245133,152	5,532	-70,994	
35475	245133,177	6,082	-2,896	245133,202	5,532	-70,961	
35476	245133,227	6,083	-2,811	245133,252	5,531	-71,026	
35477	245133,277	6,082	-2,875	245133,302	5,532	-71,016	
35478	245133,327	6,082	-2,893	245133,352	5,532	-71,027	
35479	245133,377	6,082	-2,916	245133,402	5,532	-71,003	
35480	245133,427	6,083	-2,829	245133,452	5,531	-71,031	
35481	245133,477	6,083	-2,809	245133,502	5,532	-70,977	
35482	245133,527	6,082	-2,849	245133,552	5,533	-70,975	
35483	245133,577	6,083	-2,843	245133,602	5,532	-71,001	
35484	245133,627	6,082	-2,888	245133,652	5,532	-71,047	
35485	245133,677	6,081	-2,942	245133,702	5,531	-71,008	
35486	245133,727	6,083	-2,854	245133,752	5,533	-70,980	
35487	245133,777	6,082	-2,888	245133,802	5,532	-70,998	
35488	245133,827	6,083	-2,797	245133,852	5,532	-70,967	
35489	245133,877	6,082	-2,870	245133,902	5,532	-71,017	
35490	245133,927	6,082	-2,894	245133,952	5,532	-70,975	
35491	245133,977	6,082	-2,876	245134,002	5,532	-70,992	
35492	245134,027	6,083	-2,828	245134,052	5,532	-70,991	
35493	245134,077	6,082	-2,882	245134,102	5,533	-70,966	
35494	245134,127	6,083	-2,835	245134,152	5,532	-70,982	
35495	245134,177	6,082	-2,884	245134,202	5,532	-70,945	
35496	245134,227	6,083	-2,850	245134,252	5,532	-70,987	
35497	245134,277	6,083	-2,842	245134,302	5,533	-70,961	
35498	245134,327	6,082	-2,849	245134,352	5,532	-70,995	
35499	245134,377	6,081	-2,959	245134,402	5,532	-70,972	
35500	245134,427	6,082	-2,833	245134,452	5,532	-71,026	
35501	245134,477	6,083	-2,845	245134,502	5,532	-71,011	
35502	245134,527	6,082	-2,877	245134,552	5,532	-71,003	
35503	245134,577	6,082	-2,870	245134,602	5,532	-71,009	
35504	245134,627	6,082	-2,869	245134,652	5,532	-71,016	
35505	245134,677	6,082	-2,862	245134,702	5,532	-71,007	
35506	245134,727	6,083	-2,836	245134,752	5,532	-70,976	
35507	245134,777	6,082	-2,878	245134,802	5,532	-71,004	
35508	245134,827	6,082	-2,885	245134,852	5,532	-70,973	
35509	245134,877	6,082	-2,916	245134,902	5,532	-70,982	
35510	245134,927	6,083	-2,841	245134,952	5,532	-71,030	
35511	245134,977	6,081	-2,939	245135,002	5,532	-71,012	
35512	245135,027	6,083	-2,818	245135,052	5,532	-70,986	
35513	245135,077	6,082	-2,910	245135,102	5,532	-70,959	
35514	245135,127	6,082	-2,824	245135,152	5,532	-71,040	
35515	245135,177	6,082	-2,909	245135,202	5,532	-70,974	
35516	245135,227	6,082	-2,885	245135,252	5,531	-71,036	
35517	245135,277	6,082	-2,852	245135,302	5,532	-70,998	
35518	245135,327	6,083	-2,851	245135,352	5,532	-71,006	
35519	245135,377	6,082	-2,876	245135,402	5,532	-70,977	
35520	245135,427	6,082	-2,864	245135,452	5,532	-71,036	
35521	245135,477	6,082	-2,935	245135,502	5,532	-70,965	
35522	245135,527	6,083	-2,805	245135,552	5,532	-70,994	
35523	245135,577	6,082	-2,848	245135,602	5,532	-71,004	
35524	245135,627	6,083	-2,757	245135,652	5,532	-71,015	
35525	245135,677	6,082	-2,912	245135,702	5,532	-71,020	
35526	245135,727	6,082	-2,915	245135,752	5,532	-71,009	
35527	245135,777	6,083	-2,830	245135,802	5,533	-70,971	
35528	245135,827	6,082	-2,838	245135,852	5,532	-70,968	
35529	245135,877	6,082	-2,897	245135,902	5,532	-70,985	
35530	245135,927	6,082	-2,847	245135,952	5,532	-71,010	
35531	245135,977	6,082	-2,872	245136,002	5,532	-71,010	
35532	245136,027	6,083	-2,863	245136,052	5,532	-71,000	
35533	245136,077	6,082	-2,875	245136,102	5,532	-70,965	
35534	245136,127	6,082	-2,864	245136,152	5,532	-70,983	
35535	245136,177	6,082	-2,884	245136,202	5,532	-70,996	
35536	245136,227	6,083	-2,801	245136,252	5,532	-70,928	
35537	245136,277	6,082	-2,880	245136,302	5,532	-70,996	
35538	245136,327	6,083	-2,865	245136,352	5,532	-70,987	
35539	245136,377	6,082	-2,859	245136,402	5,532	-70,955	
35540	245136,427	6,083	-2,796	245136,452	5,531	-71,018	
35541	245136,477	6,082	-2,867	245136,502	5,532	-70,967	
35542	245136,527	6,082	-2,859	245136,552	5,532	-70,997	
35543	245136,577	6,082	-2,867	245136,602	5,532	-70,982	
35544	245136,627	6,083	-2,802	245136,652	5,531	-71,019	
35545	245136,677	6,083	-2,836	245136,702	5,532	-70,994	
35546	245136,727	6,082	-2,843	245136,752	5,532	-71,049	
35547	245136,777	6,082	-2,900	245136,802	5,532	-70,998	
35548	245136,827	6,082	-2,841	245136,852	5,532	-71,006	
35549	245136,877	6,083	-2,823	245136,902	5,532	-70,941	
35550	245136,927	6,083	-2,799	245136,952	5,532	-71,015	
35551	245136,977	6,083	-2,864	245137,002	5,532	-71,006	
35552	245137,027	6,082	-2,866	245137,052	5,532	-71,027	
35553	245137,077	6,082	-2,884	245137,102	5,532	-70,957	
35554	245137,127	6,082	-2,871	245137,152	5,532	-70,981	
35555	245137,177	6,083	-2,860	245137,202	5,532	-70,982	
35556	245137,227	6,083	-2,817	245137,252	5,532	-71,057	
35557	245137,277	6,082	-2,870	245137,302	5,532	-70,998	
35558	245137,327	6,082	-2,793	245137,352	5,532	-71,031	
35559	245137,377	6,083	-2,848	245137,402	5,532	-70,966	
35560	245137,427	6,082	-2,911	245137,452	5,532	-71,028	
35561	245137,477	6,081	-2,959	245137,502	5,532	-70,986	
35562	245137,527	6,082	-2,839	245137,552	5,532	-70,976	
35563	245137,577	6,082	-2,938	245137,602	5,532	-70,963	
35564	245137,627	6,083	-2,777	245137,652	5,532	-71,032	
35565	245137,677	6,082	-2,899	245137,702	5,532	-70,960	
35566	245137,727	6,082	-2,893	245137,752	5,532	-71,019	
35567	245137,777	6,082	-2,928	245137,802	5,532	-70,968	
35568	245137,827	6,083	-2,816	245137,852	5,532	-71,076	
35569	245137,877	6,082	-2,900	245137,902	5,532	-70,985	
35570	245137,927	6,082	-2,786	245137,952	5,532	-70,997	
35571	245137,977	6,083	-2,827	245138,002	5,532	-71,008	
35572	245138,027	6,082	-2,842	245138,052	5,532	-71,035	
35573	245138,077	6,083	-2,858	245138,102	5,532	-70,987	
35574	245138,127	6,082	-2,873	245138,152	5,532	-70,957	
35575	245138,177	6,082	-2,879	245138,202	5,532	-70,971	
35576	245138,227	6,083	-2,824	245138,252	5,532	-71,026	
35577	245138,277	6,082	-2,911	245138,302	5,532	-70,977	
35578	245138,327	6,082	-2,811	245138,352	5,532	-70,977	
35579	245138,377	6,082	-2,907	245138,402	5,532	-70,969	
35580	245138,427	6,083	-2,854	245138,452	5,532	-71,014	
35581	245138,477	6,082	-2,922	245138,502	5,532	-70,971	
35582	245138,527	6,082	-2,865	245138,552	5,532	-70,993	
35583	245138,577	6,083	-2,852	245138,602	5,532	-70,986	
35584	245138,627	6,082	-2,874	245138,652	5,532	-70,963	
35585	245138,677	6,082	-2,895	245138,702	5,532	-70,950	
35586	245138,727	6,082	-2,834	245138,752	5,532	-70,960	
35587	245138,777	6,082	-2,878	245138,802	5,532	-71,051	
35588	245138,827	6,082	-2,832	245138,852	5,532	-71,006	
35589	245138,877	6,082	-2,929	245138,902	5,532	-70,967	
35590	245138,927	6,082	-2,827	245138,952	5,532	-71,025	
35591	245138,977	6,082	-2,896	245139,002	5,532	-71,029	
35592	245139,027	6,082	-2,867	245139,052	5,532	-70,986	
35593	245139,077	6,082	-2,887	245139,102	5,532	-70,982	
35594	245139,127	6,082	-2,855	245139,152	5,532	-70,985	
35595	245139,177	6,081	-2,935	245139,202	5,532	-70,997	
35596	245139,227	6,082	-2,849	245139,252	5,532	-71,042	
35597	245139,277	6,082	-2,898	245139,302	5,531	-71,020	
35598	245139,327	6,083	-2,799	245139,352	5,532	-70,987	
35599	245139,377	6,082	-2,867	245139,402	5,532	-71,010	
35600	245139,427	6,083	-2,763	245139,452	5,532	-70,995	
35601	245139,477	6,081	-2,955	245139,502	5,532	-70,980	
35602	245139,527	6,082	-2,843	245139,552	5,532	-70,966	
35603	245139,577	6,082	-2,925	245139,602	5,532	-70,994	
35604	245139,627	6,082	-2,886	245139,652	5,532	-70,948	
35605	245139,677	6,083	-2,895	245139,702	5,532	-70,980	
35606	245139,727	6,082	-2,844	245139,752	5,533	-70,944	
35607	245139,777	6,082	-2,904	245139,802	5,532	-70,988	
35608	245139,827	6,083	-2,781	245139,852	5,532	-71,004	
35609	245139,877	6,083	-2,869	245139,902	5,532	-71,037	
35610	245139,927	6,082	-2,853	245139,952	5,532	-71,004	
35611	245139,977	6,082	-2,861	245140,002	5,532	-70,976	
35612	245140,027	6,083	-2,774	245140,052	5,532	-70,964	
35613	245140,077	6,083	-2,836	245140,102	5,532	-71,003	
35614	245140,127	6,082	-2,824	245140,152	5,532	-70,979	
35615	245140,177	6,083	-2,850	245140,202	5,531	-71,022	
35616	245140,227	6,083	-2,835	245140,252	5,532	-71,004	
35617	245140,277	6,082	-2,920	245140,302	5,532	-71,051	
35618	245140,327	6,082	-2,881	245140,352	5,532	-70,948	
35619	245140,377	6,082	-2,855	245140,402	5,532	-70,997	
35620	245140,427	6,083	-2,835	245140,452	5,533	-70,955	
35621	245140,477	6,082	-2,905	245140,502	5,532	-70,996	
35622	245140,527	6,082	-2,869	245140,552	5,532	-70,932	
35623	245140,577	6,082	-2,873	245140,602	5,532	-70,951	
35624	245140,627	6,082	-2,910	245140,652	5,532	-71,042	
35625	245140,677	6,082	-2,936	245140,702	5,532	-70,968	
35626	245140,727	6,082	-2,832	245140,752	5,532	-71,011	
35627	245140,777	6,082	-2,917	245140,802	5,532	-70,974	
35628	245140,827	6,082	-2,845	245140,852	5,532	-70,974	
35629	245140,877	6,082	-2,883	245140,902	5,532	-71,006	
35630	245140,927	6,082	-2,816	245140,952	5,533	-70,951	
35631	245140,977	6,083	-2,807	245141,002	5,533	-70,968	
35632	245141,027	6,083	-2,857	245141,052	5,532	-70,972	
35633	245141,077	6,082	-2,906	245141,102	5,532	-70,962	
35634	245141,127	6,082	-2,840	245141,152	5,532	-70,992	
35635	245141,177	6,082	-2,881	245141,202	5,532	-71,029	
35636	245141,227	6,083	-2,845	245141,252	5,532	-71,014	
35637	245141,277	6,082	-2,869	245141,302	5,532	-70,986	
35638	245141,327	6,083	-2,794	245141,352	5,532	-70,940	
35639	245141,377	6,082	-2,920	245141,402	5,532	-71,008	
35640	245141,427	6,082	-2,802	245141,452	5,532	-71,032	
35641	245141,477	6,082	-2,890	245141,502	5,532	-71,030	
35642	245141,527	6,082	-2,880	245141,552	5,532	-70,998	
35643	245141,577	6,082	-2,921	245141,602	5,532	-70,963	
35644	245141,627	6,083	-2,743	245141,652	5,532	-70,969	
35645	245141,677	6,082	-2,915	245141,702	5,532	-70,994	
35646	245141,727	6,082	-2,906	245141,752	5,532	-70,943	
35647	245141,777	6,082	-2,864	245141,802	5,531	-71,039	
35648	245141,827	6,082	-2,850	245141,852	5,532	-70,974	
35649	245141,877	6,082	-2,888	245141,902	5,532	-70,986	
35650	245141,927	6,082	-2,884	245141,952	5,532	-70,971	
35651	245141,977	6,082	-2,879	245142,002	5,532	-70,964	
35652	245142,027	6,083	-2,761	245142,052	5,532	-70,977	
35653	245142,077	6,083	-2,855	245142,102	5,532	-71,001	
35654	245142,127	6,082	-2,844	245142,152	5,532	-70,977	
35655	245142,177	6,082	-2,900	245142,202	5,532	-71,018	
35656	245142,227	6,082	-2,851	245142,252	5,532	-71,007	
35657	245142,277	6,082	-2,867	245142,302	5,532	-71,029	
35658	245142,327	6,082	-2,875	245142,352	5,532	-70,949	
35659	245142,377	6,083	-2,871	245142,402	5,532	-70,971	
35660	245142,427	6,083	-2,828	245142,452	5,531	-71,013	
35661	245142,477	6,083	-2,829	245142,502	5,533	-70,973	
35662	245142,527	6,082	-2,863	245142,552	5,533	-70,934	
35663	245142,577	6,082	-2,869	245142,602	5,532	-71,043	
35664	245142,627	6,083	-2,849	245142,652	5,532	-70,969	
35665	245142,677	6,082	-2,902	245142,702	5,532	-71,055	
35666	245142,727	6,082	-2,867	245142,752	5,533	-70,951	
35667	245142,777	6,082	-2,874	245142,802	5,532	-70,978	
35668	245142,827	6,082	-2,890	245142,852	5,532	-70,976	
35669	245142,877	6,083	-2,831	245142,902	5,532	-71,014	
35670	245142,927	6,082	-2,881	245142,952	5,532	-70,972	
35671	245142,977	6,082	-2,857	245143,002	5,532	-71,023	
35672	245143,027	6,083	-2,825	245143,052	5,532	-70,953	
35673	245143,077	6,082	-2,857	245143,102	5,532	-70,991	
35674	245143,127	6,082	-2,876	245143,152	5,532	-71,033	
35675	245143,177	6,082	-2,920	245143,202	5,532	-71,026	
35676	245143,227	6,082	-2,895	245143,252	5,532	-71,002	
35677	245143,277	6,083	-2,851	245143,302	5,532	-71,011	
35678	245143,327	6,082	-2,858	245143,352	5,532	-70,983	
35679	245143,377	6,082	-2,873	245143,402	5,533	-70,975	
35680	245143,427	6,082	-2,881	245143,452	5,532	-70,946	
35681	245143,477	6,082	-2,966	245143,502	5,532	-71,009	
35682	245143,527	6,083	-2,838	245143,552	5,532	-70,952	
35683	245143,577	6,082	-2,898	245143,602	5,532	-70,944	
35684	245143,627	6,082	-2,899	245143,652	5,532	-70,985	
35685	245143,677	6,083	-2,837	245143,702	5,532	-71,005	
35686	245143,727	6,082	-2,861	245143,752	5,532	-70,983	
35687	245143,777	6,082	-2,902	245143,802	5,532	-71,031	
35688	245143,827	6,082	-2,886	245143,852	5,532	-70,942	
35689	245143,877	6,082	-2,885	245143,902	5,531	-71,022	
35690	245143,927	6,082	-2,839	245143,952	5,532	-70,996	
35691	245143,977	6,082	-2,876	245144,002	5,532	-71,029	
35692	245144,027	6,083	-2,839	245144,052	5,532	-70,989	
35693	245144,077	6,083	-2,869	245144,102	5,532	-71,001	
35694	245144,127	6,082	-2,843	245144,152	5,532	-70,971	
35695	245144,177	6,082	-2,878	245144,202	5,532	-71,022	
35696	245144,227	6,083	-2,819	245144,252	5,532	-70,983	
35697	245144,277	6,082	-2,877	245144,302	5,532	-71,041	
35698	245144,327	6,082	-2,856	245144,352	5,532	-70,970	
35699	245144,377	6,082	-2,911	245144,402	5,532	-70,997	
35700	245144,427	6,083	-2,803	245144,452	5,532	-70,981	
35701	245144,477	6,083	-2,883	245144,502	5,532	-71,026	
35702	245144,527	6,082	-2,868	245144,552	5,532	-70,939	
35703	245144,577	6,082	-2,917	245144,602	5,532	-71,026	
35704	245144,627	6,083	-2,832	245144,652	5,532	-71,007	
35705	245144,677	6,082	-2,881	245144,702	5,532	-71,036	
35706	245144,727	6,082	-2,862	245144,752	5,532	-70,976	
35707	245144,777	6,083	-2,838	245144,802	5,532	-71,029	
35708	245144,827	6,082	-2,850	245144,852	5,532	-70,928	
35709	245144,877	6,082	-2,893	245144,902	5,533	-71,006	
35710	245144,927	6,082	-2,845	245144,952	5,532	-70,947	
35711	245144,977	6,082	-2,905	245145,002	5,532	-71,047	
35712	245145,027	6,082	-2,851	245145,052	5,532	-70,912	
35713	245145,077	6,082	-2,894	245145,102	5,532	-71,010	
35714	245145,127	6,082	-2,841	245145,152	5,532	-70,940	
35715	245145,177	6,082	-2,856	245145,202	5,532	-71,017	
35716	245145,227	6,081	-2,928	245145,252	5,532	-70,971	
35717	245145,277	6,082	-2,835	245145,302	5,532	-71,006	
35718	245145,327	6,082	-2,867	245145,352	5,533	-70,932	
35719	245145,377	6,083	-2,827	245145,402	5,532	-71,030	
35720	245145,427	6,083	-2,801	245145,452	5,532	-71,002	
35721	245145,477	6,082	-2,856	245145,502	5,532	-71,035	
35722	245145,527	6,083	-2,844	245145,552	5,532	-70,935	
35723	245145,577	6,083	-2,850	245145,602	5,532	-71,039	
35724	245145,627	6,082	-2,861	245145,652	5,532	-70,959	
35725	245145,677	6,082	-2,865	245145,702	5,532	-71,030	
35726	245145,727	6,082	-2,863	245145,752	5,532	-70,971	
35727	245145,777	6,082	-2,876	245145,802	5,532	-71,003	
35728	245145,827	6,083	-2,831	245145,852	5,532	-70,965	
35729	245145,877	6,082	-2,862	245145,902	5,533	-70,995	
35730	245145,927	6,082	-2,908	245145,952	5,532	-70,938	
35731	245145,977	6,083	-2,802	245146,002	5,532	-71,004	
35732	245146,027	6,083	-2,802	245146,052	5,532	-70,966	
35733	245146,077	6,083	-2,807	245146,102	5,532	-71,006	
35734	245146,127	6,082	-2,835	245146,152	5,532	-70,942	
35735	245146,177	6,083	-2,863	245146,202	5,532	-71,030	
35736	245146,227	6,082	-2,875	245146,252	5,532	-71,001	
35737	245146,277	6,082	-2,912	245146,302	5,532	-71,024	
35738	245146,327	6,082	-2,882	245146,352	5,532	-70,933	
35739	245146,377	6,082	-2,845	245146,402	5,532	-71,010	
35740	245146,427	6,083	-2,789	245146,452	5,532	-70,964	
35741	245146,477	6,082	-2,902	245146,502	5,532	-71,018	
35742	245146,527	6,082	-2,876	245146,552	5,532	-70,950	
35743	245146,577	6,083	-2,867	245146,602	5,533	-70,979	
35744	245146,627	6,083	-2,836	245146,652	5,531	-71,009	
35745	245146,677	6,082	-2,869	245146,702	5,531	-71,092	
35746	245146,727	6,083	-2,838	245146,752	5,532	-70,922	
35747	245146,777	6,082	-2,903	245146,802	5,532	-71,056	
35748	245146,827	6,082	-2,832	245146,852	5,532	-70,987	
35749	245146,877	6,082	-2,926	245146,902	5,532	-71,031	
35750	245146,927	6,082	-2,908	245146,952	5,533	-70,967	
35751	245146,977	6,082	-2,917	245147,002	5,532	-71,036	
35752	245147,027	6,082	-2,910	245147,052	5,532	-71,001	
35753	245147,077	6,082	-2,883	245147,102	5,532	-71,028	
35754	245147,127	6,082	-2,887	245147,152	5,533	-70,955	
35755	245147,177	6,082	-2,880	245147,202	5,532	-70,999	
35756	245147,227	6,083	-2,782	245147,252	5,531	-70,995	
35757	245147,277	6,082	-2,923	245147,302	5,532	-71,019	
35758	245147,327	6,082	-2,880	245147,352	5,532	-70,934	
35759	245147,377	6,082	-2,861	245147,402	5,533	-70,963	
35760	245147,427	6,082	-2,861	245147,452	5,532	-70,993	
35761	245147,477	6,082	-2,862	245147,502	5,532	-70,999	
35762	245147,527	6,082	-2,897	245147,552	5,532	-70,954	
35763	245147,577	6,082	-2,921	245147,602	5,532	-70,975	
35764	245147,627	6,083	-2,851	245147,652	5,532	-70,986	
35765	245147,677	6,082	-2,879	245147,702	5,532	-71,045	
35766	245147,727	6,082	-2,896	245147,752	5,532	-70,982	
35767	245147,777	6,082	-2,853	245147,802	5,532	-71,020	
35768	245147,827	6,082	-2,844	245147,852	5,532	-70,965	
35769	245147,877	6,083	-2,840	245147,902	5,533	-71,018	
35770	245147,927	6,082	-2,910	245147,952	5,532	-70,970	
35771	245147,977	6,082	-2,835	245148,002	5,531	-71,032	
35772	245148,027	6,082	-2,879	245148,052	5,532	-70,949	
35773	245148,077	6,082	-2,882	245148,102	5,532	-71,019	
35774	245148,127	6,083	-2,792	245148,152	5,532	-70,980	
35775	245148,177	6,082	-2,849	245148,202	5,532	-71,041	
35776	245148,227	6,082	-2,859	245148,252	5,532	-70,976	
35777	245148,277	6,082	-2,909	245148,302	5,532	-70,997	
35778	245148,327	6,082	-2,915	245148,352	5,532	-70,980	
35779	245148,377	6,083	-2,831	245148,402	5,532	-70,988	
35780	245148,427	6,082	-2,852	245148,452	5,532	-70,958	
35781	245148,477	6,082	-2,866	245148,502	5,532	-71,004	
35782	245148,527	6,081	-2,951	245148,552	5,532	-70,974	
35783	245148,577	6,082	-2,887	245148,602	5,532	-70,996	
35784	245148,627	6,082	-2,870	245148,652	5,532	-70,965	
35785	245148,677	6,082	-2,818	245148,702	5,532	-70,999	
35786	245148,727	6,082	-2,934	245148,752	5,532	-70,966	
35787	245148,777	6,082	-2,891	245148,802	5,532	-70,992	
35788	245148,827	6,082	-2,824	245148,852	5,532	-70,967	
35789	245148,877	6,083	-2,843	245148,902	5,532	-71,049	
35790	245148,927	6,083	-2,858	245148,952	5,532	-70,980	
35791	245148,977	6,083	-2,845	245149,002	5,532	-71,035	
35792	245149,027	6,082	-2,927	245149,052	5,532	-70,985	
35793	245149,077	6,083	-2,836	245149,102	5,532	-70,979	
35794	245149,127	6,082	-2,872	245149,152	5,532	-70,942	
