Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 17\Prüfablauf - (1 von 1)\F4016_1_Ueberlast_mittig_#3.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
9289	89037,034	6,106	-2,745	89037,059	5,556	-70,850	
9290	89037,084	6,106	-2,723	89037,109	5,555	-70,883	
9291	89037,134	6,107	-2,733	89037,159	5,556	-70,832	
9292	89037,184	6,107	-2,819	89037,209	5,555	-70,841	
9293	89037,234	6,108	-2,695	89037,259	5,555	-70,867	
9294	89037,284	6,107	-2,834	89037,309	5,555	-70,803	
9295	89037,334	6,106	-2,719	89037,359	5,555	-70,871	
9296	89037,384	6,107	-2,802	89037,409	5,556	-70,857	
9297	89037,434	6,106	-2,825	89037,459	5,554	-70,851	
9298	89037,484	6,106	-2,812	89037,509	5,555	-70,878	
9299	89037,534	6,107	-2,699	89037,559	5,555	-70,868	
9300	89037,584	6,106	-2,814	89037,609	5,555	-70,894	
9301	89037,634	6,108	-2,728	89037,659	5,554	-70,844	
9302	89037,684	6,106	-2,808	89037,709	5,555	-70,836	
9303	89037,734	6,107	-2,730	89037,759	5,555	-70,863	
9304	89037,784	6,107	-2,781	89037,809	5,554	-70,840	
9305	89037,834	6,108	-2,704	89037,859	5,556	-70,845	
9306	89037,884	6,106	-2,843	89037,909	5,556	-70,862	
9307	89037,934	6,106	-2,794	89037,959	5,555	-70,865	
9308	89037,984	6,107	-2,791	89038,009	5,555	-70,849	
9309	89038,034	6,106	-2,763	89038,059	5,556	-70,829	
9310	89038,084	6,106	-2,810	89038,109	5,555	-70,856	
9311	89038,134	6,108	-2,649	89038,159	5,555	-70,841	
9312	89038,184	6,107	-2,755	89038,209	5,555	-70,809	
9313	89038,234	6,108	-2,707	89038,259	5,556	-70,829	
9314	89038,284	6,107	-2,753	89038,309	5,556	-70,805	
9315	89038,334	6,106	-2,717	89038,359	5,555	-70,900	
9316	89038,384	6,108	-2,774	89038,409	5,554	-70,820	
9317	89038,434	6,106	-2,748	89038,459	5,555	-70,864	
9318	89038,484	6,107	-2,801	89038,509	5,555	-70,843	
9319	89038,534	6,107	-2,738	89038,559	5,555	-70,929	
9320	89038,584	6,106	-2,783	89038,609	5,556	-70,844	
9321	89038,634	6,107	-2,733	89038,659	5,556	-70,871	
9322	89038,684	6,108	-2,737	89038,709	5,554	-70,871	
9323	89038,734	6,108	-2,769	89038,759	5,554	-70,866	
9324	89038,784	6,106	-2,807	89038,809	5,555	-70,854	
9325	89038,834	6,108	-2,731	89038,859	5,555	-70,855	
9326	89038,884	6,106	-2,800	89038,909	5,556	-70,832	
9327	89038,934	6,107	-2,771	89038,959	5,554	-70,821	
9328	89038,984	6,107	-2,818	89039,009	5,555	-70,896	
9329	89039,034	6,107	-2,722	89039,059	5,555	-70,917	
9330	89039,084	6,106	-2,753	89039,109	5,556	-70,842	
9331	89039,134	6,107	-2,701	89039,159	5,554	-70,911	
9332	89039,184	6,107	-2,815	89039,209	5,555	-70,823	
9333	89039,234	6,108	-2,671	89039,259	5,555	-70,831	
9334	89039,284	6,107	-2,778	89039,309	5,555	-70,841	
9335	89039,334	6,108	-2,716	89039,359	5,555	-70,838	
9336	89039,384	6,107	-2,790	89039,409	5,555	-70,822	
9337	89039,434	6,108	-2,684	89039,459	5,556	-70,833	
9338	89039,484	6,105	-2,838	89039,509	5,556	-70,759	
9339	89039,534	6,107	-2,742	89039,559	5,554	-70,902	
9340	89039,584	6,107	-2,748	89039,609	5,556	-70,794	
9341	89039,634	6,107	-2,769	89039,659	5,555	-70,827	
9342	89039,684	6,107	-2,734	89039,709	5,556	-70,817	
9343	89039,734	6,106	-2,709	89039,759	5,556	-70,862	
9344	89039,784	6,107	-2,777	89039,809	5,554	-70,865	
9345	89039,834	6,106	-2,806	89039,859	5,556	-70,818	
9346	89039,884	6,108	-2,721	89039,909	5,554	-70,827	
9347	89039,934	6,106	-2,739	89039,959	5,554	-70,915	
9348	89039,984	6,108	-2,763	89040,009	5,554	-70,892	
9349	89040,034	6,106	-2,785	89040,059	5,555	-70,879	
9350	89040,084	6,106	-2,828	89040,109	5,555	-70,861	
9351	89040,134	6,107	-2,754	89040,159	5,554	-70,845	
9352	89040,184	6,107	-2,762	89040,209	5,554	-70,883	
9353	89040,234	6,108	-2,693	89040,259	5,555	-70,812	
9354	89040,284	6,107	-2,737	89040,309	5,555	-70,856	
9355	89040,334	6,107	-2,810	89040,359	5,555	-70,826	
9356	89040,384	6,107	-2,731	89040,409	5,556	-70,850	
9357	89040,434	6,107	-2,779	89040,459	5,556	-70,823	
9358	89040,484	6,106	-2,820	89040,509	5,556	-70,826	
9359	89040,534	6,107	-2,681	89040,559	5,554	-70,860	
9360	89040,584	6,107	-2,754	89040,609	5,555	-70,852	
9361	89040,634	6,107	-2,749	89040,659	5,555	-70,826	
9362	89040,684	6,107	-2,777	89040,709	5,555	-70,883	
9363	89040,734	6,108	-2,744	89040,759	5,556	-70,830	
9364	89040,784	6,108	-2,709	89040,809	5,556	-70,816	
9365	89040,834	6,107	-2,747	89040,859	5,556	-70,823	
9366	89040,884	6,107	-2,839	89040,909	5,556	-70,839	
9367	89040,934	6,107	-2,775	89040,959	5,556	-70,802	
9368	89040,984	6,107	-2,845	89041,009	5,555	-70,865	
9369	89041,034	6,108	-2,693	89041,059	5,556	-70,822	
9370	89041,084	6,106	-2,736	89041,109	5,554	-70,848	
9371	89041,134	6,106	-2,748	89041,159	5,555	-70,879	
9372	89041,184	6,107	-2,710	89041,209	5,555	-70,818	
9373	89041,234	6,108	-2,695	89041,259	5,556	-70,842	
9374	89041,284	6,107	-2,808	89041,309	5,556	-70,894	
9375	89041,334	6,108	-2,763	89041,359	5,556	-70,867	
9376	89041,384	6,107	-2,834	89041,409	5,556	-70,874	
9377	89041,434	6,108	-2,722	89041,459	5,555	-70,890	
9378	89041,484	6,108	-2,693	89041,509	5,556	-70,802	
9379	89041,534	6,107	-2,755	89041,559	5,556	-70,840	
9380	89041,584	6,108	-2,758	89041,609	5,556	-70,897	
9381	89041,634	6,107	-2,789	89041,659	5,556	-70,812	
9382	89041,684	6,107	-2,732	89041,709	5,555	-70,835	
9383	89041,734	6,106	-2,792	89041,759	5,555	-70,866	
9384	89041,784	6,107	-2,706	89041,809	5,555	-70,823	
9385	89041,834	6,107	-2,750	89041,859	5,555	-70,819	
9386	89041,884	6,107	-2,708	89041,909	5,555	-70,835	
9387	89041,934	6,107	-2,797	89041,959	5,556	-70,849	
9388	89041,984	6,107	-2,827	89042,009	5,556	-70,868	
9389	89042,034	6,108	-2,750	89042,059	5,556	-70,902	
9390	89042,084	6,107	-2,775	89042,109	5,554	-70,834	
9391	89042,134	6,108	-2,752	89042,159	5,556	-70,846	
9392	89042,184	6,107	-2,763	89042,209	5,554	-70,899	
9393	89042,234	6,106	-2,766	89042,259	5,555	-70,820	
9394	89042,284	6,106	-2,784	89042,309	5,554	-70,832	
9395	89042,334	6,108	-2,705	89042,359	5,556	-70,841	
9396	89042,384	6,107	-2,708	89042,409	5,555	-70,782	
9397	89042,434	6,106	-2,792	89042,459	5,554	-70,855	
9398	89042,484	6,108	-2,754	89042,509	5,556	-70,833	
9399	89042,534	6,107	-2,761	89042,559	5,555	-70,845	
9400	89042,584	6,107	-2,738	89042,609	5,556	-70,790	
9401	89042,634	6,106	-2,769	89042,659	5,554	-70,873	
9402	89042,684	6,106	-2,819	89042,709	5,555	-70,786	
9403	89042,734	6,106	-2,780	89042,759	5,556	-70,815	
9404	89042,784	6,106	-2,838	89042,809	5,555	-70,839	
9405	89042,834	6,108	-2,660	89042,859	5,555	-70,821	
9406	89042,884	6,108	-2,723	89042,909	5,555	-70,847	
9407	89042,934	6,108	-2,694	89042,959	5,556	-70,855	
9408	89042,984	6,107	-2,763	89043,009	5,555	-70,844	
9409	89043,034	6,108	-2,745	89043,059	5,555	-70,890	
9410	89043,084	6,106	-2,805	89043,109	5,556	-70,828	
9411	89043,134	6,107	-2,700	89043,159	5,554	-70,870	
9412	89043,184	6,106	-2,767	89043,209	5,556	-70,796	
9413	89043,234	6,106	-2,777	89043,259	5,556	-70,817	
9414	89043,284	6,108	-2,787	89043,309	5,555	-70,822	
9415	89043,334	6,108	-2,769	89043,359	5,554	-70,856	
9416	89043,384	6,108	-2,754	89043,409	5,555	-70,820	
9417	89043,434	6,108	-2,711	89043,459	5,555	-70,852	
9418	89043,484	6,105	-2,848	89043,509	5,556	-70,823	
9419	89043,534	6,106	-2,765	89043,559	5,555	-70,842	
9420	89043,584	6,107	-2,749	89043,609	5,556	-70,850	
9421	89043,634	6,107	-2,758	89043,659	5,556	-70,840	
9422	89043,684	6,106	-2,778	89043,709	5,556	-70,808	
9423	89043,734	6,106	-2,812	89043,759	5,556	-70,811	
9424	89043,784	6,108	-2,725	89043,809	5,555	-70,791	
9425	89043,834	6,108	-2,735	89043,859	5,555	-70,835	
9426	89043,884	6,108	-2,719	89043,909	5,554	-70,872	
9427	89043,934	6,106	-2,822	89043,959	5,556	-70,864	
9428	89043,984	6,107	-2,781	89044,009	5,555	-70,786	
9429	89044,034	6,107	-2,728	89044,059	5,556	-70,857	
9430	89044,084	6,106	-2,806	89044,109	5,555	-70,810	
9431	89044,134	6,108	-2,762	89044,159	5,554	-70,924	
9432	89044,184	6,107	-2,750	89044,209	5,555	-70,833	
9433	89044,234	6,108	-2,693	89044,259	5,555	-70,861	
9434	89044,284	6,106	-2,759	89044,309	5,554	-70,866	
9435	89044,334	6,106	-2,817	89044,359	5,554	-70,826	
9436	89044,384	6,106	-2,775	89044,409	5,555	-70,895	
9437	89044,434	6,108	-2,677	89044,459	5,554	-70,927	
9438	89044,484	6,106	-2,785	89044,509	5,554	-70,866	
9439	89044,534	6,107	-2,763	89044,559	5,554	-70,908	
9440	89044,584	6,107	-2,750	89044,609	5,556	-70,798	
9441	89044,634	6,107	-2,753	89044,659	5,554	-70,857	
9442	89044,684	6,107	-2,707	89044,709	5,554	-70,872	
9443	89044,734	6,107	-2,669	89044,759	5,556	-70,816	
9444	89044,784	6,107	-2,690	89044,809	5,555	-70,773	
9445	89044,834	6,106	-2,816	89044,859	5,555	-70,860	
9446	89044,884	6,107	-2,749	89044,909	5,555	-70,771	
9447	89044,934	6,109	-2,662	89044,959	5,554	-70,845	
9448	89044,984	6,106	-2,854	89045,009	5,556	-70,845	
9449	89045,034	6,107	-2,777	89045,059	5,556	-70,820	
9450	89045,084	6,106	-2,785	89045,109	5,555	-70,862	
9451	89045,134	6,108	-2,750	89045,159	5,554	-70,844	
9452	89045,184	6,106	-2,792	89045,209	5,556	-70,817	
9453	89045,234	6,106	-2,757	89045,259	5,556	-70,815	
9454	89045,284	6,108	-2,674	89045,309	5,554	-70,865	
9455	89045,334	6,107	-2,752	89045,359	5,556	-70,817	
9456	89045,384	6,106	-2,796	89045,409	5,556	-70,801	
9457	89045,434	6,108	-2,686	89045,459	5,554	-70,856	
9458	89045,484	6,107	-2,799	89045,509	5,555	-70,829	
9459	89045,534	6,107	-2,815	89045,559	5,556	-70,801	
9460	89045,584	6,107	-2,668	89045,609	5,556	-70,779	
9461	89045,634	6,106	-2,770	89045,659	5,554	-70,888	
9462	89045,684	6,107	-2,706	89045,709	5,555	-70,832	
9463	89045,734	6,108	-2,760	89045,759	5,554	-70,938	
9464	89045,784	6,107	-2,792	89045,809	5,556	-70,864	
9465	89045,834	6,107	-2,723	89045,859	5,556	-70,844	
9466	89045,884	6,107	-2,796	89045,909	5,556	-70,805	
9467	89045,934	6,108	-2,741	89045,959	5,556	-70,840	
9468	89045,984	6,107	-2,771	89046,009	5,556	-70,800	
9469	89046,034	6,107	-2,776	89046,059	5,555	-70,916	
9470	89046,084	6,107	-2,694	89046,109	5,555	-70,853	
9471	89046,134	6,106	-2,757	89046,159	5,555	-70,839	
9472	89046,184	6,106	-2,817	89046,209	5,554	-70,862	
9473	89046,234	6,106	-2,752	89046,259	5,555	-70,959	
9474	89046,284	6,106	-2,748	89046,309	5,554	-70,825	
9475	89046,334	6,107	-2,735	89046,359	5,555	-70,823	
9476	89046,384	6,107	-2,661	89046,409	5,555	-70,822	
9477	89046,434	6,107	-2,746	89046,459	5,555	-70,900	
9478	89046,484	6,108	-2,704	89046,509	5,556	-70,793	
9479	89046,534	6,107	-2,727	89046,559	5,554	-70,867	
9480	89046,584	6,107	-2,726	89046,609	5,555	-70,798	
9481	89046,634	6,106	-2,856	89046,659	5,555	-70,859	
9482	89046,684	6,108	-2,715	89046,709	5,556	-70,824	
9483	89046,734	6,108	-2,681	89046,759	5,556	-70,813	
9484	89046,784	6,106	-2,820	89046,809	5,555	-70,765	
9485	89046,834	6,108	-2,773	89046,859	5,556	-70,859	
9486	89046,884	6,106	-2,809	89046,909	5,555	-70,809	
9487	89046,934	6,107	-2,760	89046,959	5,554	-70,950	
9488	89046,984	6,107	-2,718	89047,009	5,555	-70,863	
9489	89047,034	6,107	-2,828	89047,059	5,555	-70,883	
9490	89047,084	6,108	-2,654	89047,109	5,555	-70,813	
9491	89047,134	6,107	-2,750	89047,159	5,554	-70,885	
9492	89047,184	6,107	-2,736	89047,209	5,555	-70,812	
9493	89047,234	6,107	-2,761	89047,259	5,556	-70,888	
9494	89047,284	6,106	-2,771	89047,309	5,554	-70,853	
9495	89047,334	6,107	-2,848	89047,359	5,556	-70,818	
9496	89047,384	6,106	-2,762	89047,409	5,554	-70,874	
9497	89047,434	6,107	-2,792	89047,459	5,555	-70,869	
9498	89047,484	6,106	-2,736	89047,509	5,555	-70,827	
9499	89047,534	6,107	-2,779	89047,559	5,555	-70,824	
9500	89047,584	6,106	-2,775	89047,609	5,555	-70,740	
9501	89047,634	6,106	-2,753	89047,659	5,555	-70,861	
9502	89047,684	6,107	-2,737	89047,709	5,556	-70,809	
9503	89047,734	6,108	-2,722	89047,759	5,555	-70,851	
9504	89047,784	6,107	-2,743	89047,809	5,556	-70,785	
9505	89047,834	6,107	-2,770	89047,859	5,554	-70,910	
9506	89047,884	6,107	-2,788	89047,909	5,556	-70,795	
9507	89047,934	6,106	-2,738	89047,959	5,555	-70,839	
9508	89047,984	6,107	-2,761	89048,009	5,555	-70,827	
9509	89048,034	6,107	-2,755	89048,059	5,556	-70,822	
9510	89048,084	6,108	-2,655	89048,109	5,557	-70,775	
9511	89048,134	6,107	-2,697	89048,159	5,555	-70,900	
9512	89048,184	6,107	-2,762	89048,209	5,555	-70,767	
9513	89048,234	6,108	-2,766	89048,259	5,555	-70,841	
9514	89048,284	6,108	-2,728	89048,309	5,556	-70,766	
9515	89048,334	6,108	-2,692	89048,359	5,555	-70,889	
9516	89048,384	6,107	-2,761	89048,409	5,556	-70,763	
9517	89048,434	6,107	-2,742	89048,459	5,556	-70,853	
9518	89048,484	6,107	-2,728	89048,509	5,555	-70,840	
9519	89048,534	6,108	-2,749	89048,559	5,555	-70,909	
9520	89048,584	6,107	-2,770	89048,609	5,554	-70,888	
9521	89048,634	6,107	-2,757	89048,659	5,555	-70,838	
9522	89048,684	6,107	-2,748	89048,709	5,555	-70,862	
9523	89048,734	6,107	-2,799	89048,759	5,554	-70,868	
9524	89048,784	6,108	-2,730	89048,809	5,555	-70,791	
9525	89048,834	6,106	-2,766	89048,859	5,555	-70,897	
9526	89048,884	6,107	-2,679	89048,909	5,555	-70,879	
9527	89048,934	6,108	-2,683	89048,959	5,554	-70,908	
9528	89048,984	6,107	-2,692	89049,009	5,556	-70,790	
9529	89049,034	6,106	-2,781	89049,059	5,554	-70,898	
9530	89049,084	6,107	-2,773	89049,109	5,555	-70,780	
9531	89049,134	6,107	-2,814	89049,159	5,555	-70,811	
9532	89049,184	6,108	-2,748	89049,209	5,556	-70,756	
9533	89049,234	6,106	-2,730	89049,259	5,556	-70,896	
9534	89049,284	6,107	-2,770	89049,309	5,554	-70,863	
9535	89049,334	6,106	-2,833	89049,359	5,555	-70,975	
9536	89049,384	6,107	-2,819	89049,409	5,555	-70,782	
9537	89049,434	6,106	-2,782	89049,459	5,556	-70,841	
9538	89049,484	6,107	-2,780	89049,509	5,554	-70,833	
9539	89049,534	6,106	-2,768	89049,559	5,554	-70,860	
9540	89049,584	6,107	-2,822	89049,609	5,554	-70,834	
9541	89049,634	6,107	-2,814	89049,659	5,555	-70,890	
9542	89049,684	6,106	-2,781	89049,709	5,556	-70,781	
9543	89049,734	6,108	-2,737	89049,759	5,555	-70,898	
9544	89049,784	6,107	-2,702	89049,809	5,556	-70,807	
9545	89049,834	6,108	-2,730	89049,859	5,555	-70,896	
9546	89049,884	6,108	-2,782	89049,909	5,555	-70,789	
9547	89049,934	6,106	-2,785	89049,959	5,556	-70,811	
9548	89049,984	6,107	-2,760	89050,009	5,555	-70,830	
9549	89050,034	6,107	-2,708	89050,059	5,555	-70,910	
9550	89050,084	6,108	-2,716	89050,109	5,554	-70,839	
9551	89050,134	6,107	-2,785	89050,159	5,556	-70,889	
9552	89050,184	6,107	-2,782	89050,209	5,556	-70,785	
9553	89050,234	6,107	-2,701	89050,259	5,555	-70,944	
9554	89050,284	6,107	-2,778	89050,309	5,555	-70,796	
9555	89050,334	6,107	-2,698	89050,359	5,555	-70,860	
9556	89050,384	6,107	-2,667	89050,409	5,555	-70,835	
9557	89050,434	6,107	-2,706	89050,459	5,555	-70,868	
9558	89050,484	6,107	-2,747	89050,509	5,554	-70,809	
9559	89050,534	6,107	-2,807	89050,559	5,554	-70,867	
9560	89050,584	6,108	-2,687	89050,609	5,555	-70,841	
9561	89050,634	6,107	-2,727	89050,659	5,554	-70,944	
9562	89050,684	6,108	-2,700	89050,709	5,555	-70,790	
9563	89050,734	6,107	-2,777	89050,759	5,555	-70,878	
9564	89050,784	6,107	-2,664	89050,809	5,555	-70,825	
9565	89050,834	6,107	-2,705	89050,859	5,554	-70,863	
9566	89050,884	6,107	-2,815	89050,909	5,555	-70,786	
9567	89050,934	6,108	-2,711	89050,959	5,556	-70,876	
9568	89050,984	6,106	-2,724	89051,009	5,555	-70,812	
9569	89051,034	6,106	-2,812	89051,059	5,555	-70,845	
9570	89051,084	6,107	-2,749	89051,109	5,555	-70,800	
9571	89051,134	6,106	-2,713	89051,159	5,555	-70,861	
9572	89051,184	6,107	-2,767	89051,209	5,555	-70,793	
9573	89051,234	6,107	-2,713	89051,259	5,555	-70,908	
9574	89051,284	6,107	-2,768	89051,309	5,556	-70,847	
9575	89051,334	6,107	-2,739	89051,359	5,555	-70,893	
9576	89051,384	6,107	-2,781	89051,409	5,556	-70,831	
9577	89051,434	6,107	-2,844	89051,459	5,556	-70,863	
9578	89051,484	6,107	-2,751	89051,509	5,556	-70,850	
9579	89051,534	6,106	-2,773	89051,559	5,556	-70,900	
9580	89051,584	6,107	-2,791	89051,609	5,556	-70,768	
9581	89051,634	6,106	-2,782	89051,659	5,556	-70,846	
9582	89051,684	6,107	-2,737	89051,709	5,556	-70,778	
9583	89051,734	6,106	-2,802	89051,759	5,555	-70,821	
9584	89051,784	6,108	-2,736	89051,809	5,554	-70,842	
9585	89051,834	6,107	-2,770	89051,859	5,555	-70,847	
9586	89051,884	6,106	-2,787	89051,909	5,556	-70,845	
9587	89051,934	6,106	-2,817	89051,959	5,556	-70,879	
9588	89051,984	6,106	-2,730	89052,009	5,556	-70,865	
9589	89052,034	6,106	-2,767	89052,059	5,556	-70,846	
9590	89052,084	6,107	-2,710	89052,109	5,556	-70,802	
9591	89052,134	6,106	-2,779	89052,159	5,555	-70,939	
9592	89052,184	6,107	-2,733	89052,209	5,556	-70,805	
9593	89052,234	6,107	-2,807	89052,259	5,555	-70,861	
9594	89052,284	6,106	-2,780	89052,309	5,555	-70,796	
9595	89052,334	6,107	-2,762	89052,359	5,556	-70,872	
9596	89052,384	6,107	-2,749	89052,409	5,556	-70,813	
9597	89052,434	6,106	-2,784	89052,459	5,554	-70,866	
9598	89052,484	6,107	-2,789	89052,509	5,556	-70,775	
9599	89052,534	6,107	-2,707	89052,559	5,554	-70,869	
9600	89052,584	6,107	-2,786	89052,609	5,555	-70,818	
9601	89052,634	6,107	-2,749	89052,659	5,554	-70,905	
9602	89052,684	6,107	-2,769	89052,709	5,556	-70,821	
9603	89052,734	6,107	-2,764	89052,759	5,555	-70,797	
9604	89052,784	6,106	-2,799	89052,809	5,555	-70,814	
9605	89052,834	6,108	-2,710	89052,859	5,554	-70,870	
9606	89052,884	6,107	-2,777	89052,909	5,555	-70,800	
9607	89052,934	6,106	-2,787	89052,959	5,556	-70,834	
9608	89052,984	6,107	-2,776	89053,009	5,554	-70,861	
9609	89053,034	6,105	-2,863	89053,059	5,556	-70,816	
9610	89053,084	6,106	-2,811	89053,109	5,554	-70,838	
9611	89053,134	6,107	-2,777	89053,159	5,554	-70,903	
9612	89053,184	6,107	-2,720	89053,209	5,556	-70,811	
9613	89053,234	6,106	-2,775	89053,259	5,556	-70,799	
9614	89053,284	6,107	-2,797	89053,309	5,554	-70,845	
9615	89053,334	6,107	-2,664	89053,359	5,556	-70,825	
9616	89053,384	6,106	-2,783	89053,409	5,554	-70,850	
9617	89053,434	6,106	-2,867	89053,459	5,556	-70,817	
9618	89053,484	6,107	-2,763	89053,509	5,555	-70,796	
9619	89053,534	6,108	-2,771	89053,559	5,555	-70,859	
9620	89053,584	6,106	-2,751	89053,609	5,555	-70,801	
9621	89053,634	6,106	-2,827	89053,659	5,556	-70,849	
9622	89053,684	6,106	-2,786	89053,709	5,555	-70,884	
9623	89053,734	6,106	-2,835	89053,759	5,555	-70,835	
9624	89053,784	6,108	-2,708	89053,809	5,555	-70,840	
9625	89053,834	6,106	-2,805	89053,859	5,556	-70,843	
9626	89053,884	6,106	-2,792	89053,909	5,555	-70,815	
9627	89053,934	6,106	-2,783	89053,959	5,556	-70,844	
9628	89053,984	6,107	-2,753	89054,009	5,555	-70,817	
9629	89054,034	6,106	-2,782	89054,059	5,556	-70,835	
9630	89054,084	6,108	-2,759	89054,109	5,555	-70,825	
9631	89054,134	6,106	-2,826	89054,159	5,555	-70,839	
9632	89054,184	6,108	-2,722	89054,209	5,554	-70,840	
9633	89054,234	6,107	-2,780	89054,259	5,556	-70,809	
9634	89054,284	6,107	-2,792	89054,309	5,556	-70,797	
9635	89054,334	6,107	-2,771	89054,359	5,555	-70,822	
9636	89054,384	6,107	-2,718	89054,409	5,556	-70,824	
9637	89054,434	6,108	-2,732	89054,459	5,555	-70,827	
9638	89054,484	6,107	-2,764	89054,509	5,555	-70,838	
9639	89054,534	6,107	-2,788	89054,559	5,554	-70,865	
9640	89054,584	6,106	-2,748	89054,609	5,556	-70,812	
9641	89054,634	6,107	-2,813	89054,659	5,555	-70,897	
9642	89054,684	6,106	-2,807	89054,709	5,556	-70,815	
9643	89054,734	6,105	-2,850	89054,759	5,556	-70,835	
9644	89054,784	6,109	-2,653	89054,809	5,554	-70,855	
9645	89054,834	6,107	-2,720	89054,859	5,555	-70,882	
9646	89054,884	6,106	-2,719	89054,909	5,555	-70,868	
9647	89054,934	6,106	-2,841	89054,959	5,556	-70,871	
9648	89054,984	6,106	-2,770	89055,009	5,556	-70,839	
9649	89055,034	6,107	-2,687	89055,059	5,556	-70,838	
9650	89055,084	6,107	-2,726	89055,109	5,556	-70,836	
9651	89055,134	6,107	-2,776	89055,159	5,555	-70,822	
9652	89055,184	6,107	-2,765	89055,209	5,555	-70,813	
9653	89055,234	6,108	-2,748	89055,259	5,555	-70,809	
9654	89055,284	6,107	-2,740	89055,309	5,556	-70,778	
9655	89055,334	6,108	-2,706	89055,359	5,555	-70,830	
9656	89055,384	6,108	-2,699	89055,409	5,555	-70,856	
9657	89055,434	6,106	-2,762	89055,459	5,555	-70,840	
9658	89055,484	6,105	-2,784	89055,509	5,556	-70,849	
9659	89055,534	6,107	-2,830	89055,559	5,555	-70,840	
9660	89055,584	6,107	-2,750	89055,609	5,555	-70,827	
9661	89055,634	6,106	-2,818	89055,659	5,556	-70,863	
9662	89055,684	6,106	-2,752	89055,709	5,555	-70,844	
9663	89055,734	6,107	-2,759	89055,759	5,555	-70,811	
9664	89055,784	6,107	-2,721	89055,809	5,555	-70,801	
9665	89055,834	6,107	-2,746	89055,859	5,554	-70,896	
9666	89055,884	6,107	-2,776	89055,909	5,555	-70,814	
9667	89055,934	6,107	-2,758	89055,959	5,555	-70,841	
9668	89055,984	6,107	-2,704	89056,009	5,554	-70,876	
9669	89056,034	6,107	-2,814	89056,059	5,555	-70,829	
9670	89056,084	6,107	-2,774	89056,109	5,554	-70,887	
9671	89056,134	6,107	-2,799	89056,159	5,554	-70,879	
9672	89056,184	6,107	-2,752	89056,209	5,555	-70,867	
9673	89056,234	6,107	-2,808	89056,259	5,555	-70,903	
9674	89056,284	6,107	-2,728	89056,309	5,555	-70,894	
9675	89056,334	6,107	-2,778	89056,359	5,555	-70,857	
9676	89056,384	6,108	-2,699	89056,409	5,555	-70,871	
9677	89056,434	6,107	-2,769	89056,459	5,555	-70,852	
9678	89056,484	6,107	-2,742	89056,509	5,555	-70,774	
9679	89056,534	6,107	-2,699	89056,559	5,556	-70,861	
9680	89056,584	6,107	-2,714	89056,609	5,556	-70,862	
9681	89056,634	6,107	-2,777	89056,659	5,555	-70,892	
9682	89056,684	6,107	-2,695	89056,709	5,556	-70,841	
9683	89056,734	6,107	-2,792	89056,759	5,556	-70,863	
9684	89056,784	6,107	-2,671	89056,809	5,556	-70,791	
9685	89056,834	6,106	-2,774	89056,859	5,556	-70,834	
9686	89056,884	6,106	-2,795	89056,909	5,556	-70,828	
9687	89056,934	6,107	-2,755	89056,959	5,556	-70,829	
9688	89056,984	6,106	-2,767	89057,009	5,555	-70,905	
9689	89057,034	6,108	-2,747	89057,059	5,555	-70,807	
9690	89057,084	6,107	-2,648	89057,109	5,556	-70,841	
9691	89057,134	6,107	-2,810	89057,159	5,554	-70,878	
9692	89057,184	6,107	-2,711	89057,209	5,555	-70,915	
9693	89057,234	6,107	-2,798	89057,259	5,556	-70,826	
9694	89057,284	6,108	-2,698	89057,309	5,555	-70,945	
9695	89057,334	6,107	-2,723	89057,359	5,556	-70,835	
9696	89057,384	6,107	-2,749	89057,409	5,555	-70,796	
9697	89057,434	6,106	-2,791	89057,459	5,556	-70,879	
9698	89057,484	6,106	-2,770	89057,509	5,555	-70,874	
9699	89057,534	6,108	-2,708	89057,559	5,554	-70,890	
9700	89057,584	6,107	-2,691	89057,609	5,556	-70,842	
9701	89057,634	6,106	-2,818	89057,659	5,555	-70,850	
9702	89057,684	6,106	-2,763	89057,709	5,556	-70,829	
9703	89057,734	6,108	-2,721	89057,759	5,554	-70,951	
9704	89057,784	6,107	-2,746	89057,809	5,555	-70,856	
9705	89057,834	6,107	-2,758	89057,859	5,555	-70,901	
9706	89057,884	6,106	-2,777	89057,909	5,556	-70,863	
9707	89057,934	6,108	-2,702	89057,959	5,555	-70,861	
9708	89057,984	6,108	-2,660	89058,009	5,555	-70,934	
9709	89058,034	6,105	-2,898	89058,059	5,556	-70,882	
9710	89058,084	6,108	-2,662	89058,109	5,555	-70,848	
9711	89058,134	6,106	-2,771	89058,159	5,555	-70,895	
9712	89058,184	6,108	-2,728	89058,209	5,555	-70,824	
9713	89058,234	6,108	-2,760	89058,259	5,555	-70,825	
9714	89058,284	6,107	-2,733	89058,309	5,556	-70,817	
9715	89058,334	6,106	-2,811	89058,359	5,555	-70,833	
9716	89058,384	6,108	-2,714	89058,409	5,555	-70,844	
9717	89058,434	6,106	-2,814	89058,459	5,556	-70,834	
9718	89058,484	6,107	-2,736	89058,509	5,555	-70,842	
9719	89058,534	6,107	-2,825	89058,559	5,555	-70,827	
