Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 69\Prüfablauf - (1 von 100)\F4016_1_Realkollektiv_1_#3.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
15964	437613,234	6,142	-4,036	437613,259	5,723	-57,209	
15965	437613,284	6,145	-3,692	437613,309	5,722	-57,197	
15966	437613,334	6,144	-3,851	437613,359	5,722	-57,213	
15967	437613,384	6,144	-3,773	437613,409	5,722	-57,198	
15968	437613,434	6,146	-3,557	437613,459	5,723	-57,217	
15969	437613,484	6,146	-3,641	437613,509	5,722	-57,228	
15970	437613,534	6,146	-3,592	437613,559	5,723	-57,214	
15971	437613,584	6,146	-3,635	437613,609	5,722	-57,190	
15972	437613,634	6,145	-3,720	437613,659	5,722	-57,233	
15973	437613,684	6,146	-3,650	437613,709	5,722	-57,218	
15974	437613,734	6,146	-3,676	437613,759	5,722	-57,255	
15975	437613,784	6,147	-3,561	437613,809	5,723	-57,169	
15976	437613,834	6,147	-3,500	437613,859	5,723	-57,220	
15977	437613,884	6,145	-3,746	437613,909	5,723	-57,215	
15978	437613,934	6,147	-3,536	437613,959	5,723	-57,222	
15979	437613,984	6,146	-3,573	437614,009	5,722	-57,192	
15980	437614,034	6,148	-3,407	437614,059	5,723	-57,222	
15981	437614,084	6,147	-3,547	437614,109	5,723	-57,206	
15982	437614,134	6,145	-3,749	437614,159	5,722	-57,242	
15983	437614,184	6,145	-3,735	437614,209	5,722	-57,226	
15984	437614,234	6,146	-3,622	437614,259	5,723	-57,256	
15985	437614,284	6,145	-3,646	437614,309	5,722	-57,236	
15986	437614,334	6,143	-3,976	437614,359	5,722	-57,234	
15987	437614,384	6,146	-3,578	437614,409	5,722	-57,222	
15988	437614,434	6,143	-3,933	437614,459	5,723	-57,232	
15989	437614,484	6,147	-3,536	437614,509	5,722	-57,203	
15990	437614,534	6,145	-3,707	437614,559	5,722	-57,248	
15991	437614,584	6,145	-3,680	437614,609	5,722	-57,196	
15992	437614,634	6,146	-3,637	437614,659	5,722	-57,229	
15993	437614,684	6,144	-3,846	437614,709	5,722	-57,210	
15994	437614,734	6,145	-3,706	437614,759	5,722	-57,234	
15995	437614,784	6,146	-3,671	437614,809	5,723	-57,184	
15996	437614,834	6,146	-3,642	437614,859	5,722	-57,273	
15997	437614,884	6,146	-3,618	437614,909	5,722	-57,221	
15998	437614,934	6,146	-3,695	437614,959	5,723	-57,244	
15999	437614,984	6,146	-3,603	437615,009	5,722	-57,264	
16000	437615,034	6,146	-3,603	437615,059	5,722	-57,209	
16001	437615,084	6,144	-3,826	437615,109	5,722	-57,213	
16002	437615,134	6,144	-3,868	437615,159	5,722	-57,252	
16003	437615,184	6,146	-3,623	437615,209	5,722	-57,238	
16004	437615,234	6,145	-3,701	437615,259	5,722	-57,228	
16005	437615,284	6,146	-3,621	437615,309	5,722	-57,203	
16006	437615,334	6,146	-3,650	437615,359	5,723	-57,249	
16007	437615,384	6,147	-3,558	437615,409	5,723	-57,174	
16008	437615,434	6,146	-3,684	437615,459	5,723	-57,196	
16009	437615,484	6,146	-3,604	437615,509	5,722	-57,223	
16010	437615,534	6,146	-3,613	437615,559	5,722	-57,246	
16011	437615,584	6,145	-3,708	437615,609	5,722	-57,209	
16012	437615,634	6,145	-3,786	437615,659	5,723	-57,200	
16013	437615,684	6,141	-4,185	437615,709	5,722	-57,187	
16014	437615,734	6,145	-3,815	437615,759	5,722	-57,249	
16015	437615,784	6,144	-3,821	437615,809	5,723	-57,180	
16016	437615,834	6,146	-3,616	437615,859	5,723	-57,224	
16017	437615,884	6,145	-3,689	437615,909	5,722	-57,180	
16018	437615,934	6,142	-4,072	437615,959	5,722	-57,254	
16019	437615,984	6,145	-3,716	437616,009	5,723	-57,154	
16020	437616,034	6,146	-3,637	437616,059	5,722	-57,264	
16021	437616,084	6,146	-3,640	437616,109	5,722	-57,200	
16022	437616,134	6,146	-3,607	437616,159	5,722	-57,242	
16023	437616,184	6,143	-3,999	437616,209	5,722	-57,215	
16024	437616,234	6,146	-3,651	437616,259	5,722	-57,262	
16025	437616,284	6,140	-4,206	437616,309	5,722	-57,228	
16026	437616,334	6,146	-3,653	437616,359	5,723	-57,220	
16027	437616,384	6,146	-3,667	437616,409	5,723	-57,168	
16028	437616,434	6,143	-3,915	437616,459	5,722	-57,224	
16029	437616,484	6,146	-3,638	437616,509	5,722	-57,189	
16030	437616,534	6,145	-3,701	437616,559	5,722	-57,227	
16031	437616,584	6,145	-3,788	437616,609	5,723	-57,191	
16032	437616,634	6,142	-4,025	437616,659	5,722	-57,188	
16033	437616,684	6,146	-3,622	437616,709	5,723	-57,169	
16034	437616,734	6,145	-3,789	437616,759	5,722	-57,235	
16035	437616,784	6,145	-3,726	437616,809	5,723	-57,167	
16036	437616,834	6,144	-3,808	437616,859	5,722	-57,226	
16037	437616,884	6,147	-3,477	437616,909	5,722	-57,192	
16038	437616,934	6,146	-3,617	437616,959	5,723	-57,192	
16039	437616,984	6,146	-3,669	437617,009	5,723	-57,170	
16040	437617,034	6,146	-3,652	437617,059	5,723	-57,202	
16041	437617,084	6,146	-3,711	437617,109	5,722	-57,162	
16042	437617,134	6,145	-3,726	437617,159	5,723	-57,234	
16043	437617,184	6,142	-4,047	437617,209	5,723	-57,160	
16044	437617,234	6,145	-3,737	437617,259	5,723	-57,192	
16045	437617,284	6,146	-3,612	437617,309	5,722	-57,179	
16046	437617,334	6,146	-3,712	437617,359	5,723	-57,246	
16047	437617,384	6,144	-3,795	437617,409	5,722	-57,212	
16048	437617,434	6,145	-3,725	437617,459	5,722	-57,216	
16049	437617,484	6,145	-3,702	437617,509	5,723	-57,199	
16050	437617,534	6,147	-3,546	437617,559	5,723	-57,230	
16051	437617,584	6,149	-3,288	437617,609	5,722	-57,208	
16052	437617,634	6,148	-3,394	437617,659	5,722	-57,269	
16053	437617,684	6,143	-3,891	437617,709	5,723	-57,183	
16054	437617,734	6,145	-3,695	437617,759	5,722	-57,236	
16055	437617,784	6,145	-3,630	437617,809	5,722	-57,240	
16056	437617,834	6,140	-4,282	437617,859	5,723	-57,221	
16057	437617,884	6,144	-3,858	437617,909	5,723	-57,179	
16058	437617,934	6,146	-3,620	437617,959	5,723	-57,249	
16059	437617,984	6,146	-3,607	437618,009	5,722	-57,198	
16060	437618,034	6,145	-3,680	437618,059	5,722	-57,234	
16061	437618,084	6,142	-4,126	437618,109	5,722	-57,202	
16062	437618,134	6,146	-3,628	437618,159	5,722	-57,254	
16063	437618,184	6,146	-3,665	437618,209	5,723	-57,163	
16064	437618,234	6,146	-3,621	437618,259	5,722	-57,219	
16065	437618,284	6,148	-3,431	437618,309	5,722	-57,178	
16066	437618,334	6,145	-3,699	437618,359	5,723	-57,258	
16067	437618,384	6,146	-3,698	437618,409	5,722	-57,161	
16068	437618,434	6,145	-3,753	437618,459	5,722	-57,222	
16069	437618,484	6,146	-3,611	437618,509	5,722	-57,198	
16070	437618,534	6,146	-3,720	437618,559	5,722	-57,242	
16071	437618,584	6,140	-4,300	437618,609	5,722	-57,187	
16072	437618,634	6,143	-3,944	437618,659	5,722	-57,209	
16073	437618,684	6,147	-3,549	437618,709	5,722	-57,198	
16074	437618,734	6,143	-3,907	437618,759	5,723	-57,187	
16075	437618,784	6,146	-3,698	437618,809	5,722	-57,205	
16076	437618,834	6,144	-3,867	437618,859	5,723	-57,187	
16077	437618,884	6,145	-3,634	437618,909	5,723	-57,158	
16078	437618,934	6,145	-3,679	437618,959	5,723	-57,208	
16079	437618,984	6,146	-3,699	437619,009	5,722	-57,185	
16080	437619,034	6,146	-3,602	437619,059	5,722	-57,272	
16081	437619,084	6,146	-3,672	437619,109	5,722	-57,231	
16082	437619,134	6,143	-3,901	437619,159	5,723	-57,221	
16083	437619,184	6,139	-4,381	437619,209	5,723	-57,164	
16084	437619,234	6,143	-3,964	437619,259	5,723	-57,175	
16085	437619,284	6,147	-3,575	437619,309	5,723	-57,176	
16086	437619,334	6,146	-3,603	437619,359	5,722	-57,217	
16087	437619,384	6,143	-3,945	437619,409	5,723	-57,165	
16088	437619,434	6,145	-3,717	437619,459	5,722	-57,160	
16089	437619,484	6,145	-3,730	437619,509	5,723	-57,170	
16090	437619,534	6,145	-3,737	437619,559	5,723	-57,229	
16091	437619,584	6,146	-3,621	437619,609	5,723	-57,169	
16092	437619,634	6,147	-3,539	437619,659	5,723	-57,210	
16093	437619,684	6,145	-3,687	437619,709	5,723	-57,148	
16094	437619,734	6,146	-3,627	437619,759	5,723	-57,175	
16095	437619,784	6,145	-3,724	437619,809	5,723	-57,162	
16096	437619,834	6,146	-3,633	437619,859	5,723	-57,180	
16097	437619,884	6,145	-3,750	437619,909	5,722	-57,169	
16098	437619,934	6,142	-4,099	437619,959	5,723	-57,191	
16099	437619,984	6,147	-3,553	437620,009	5,723	-57,209	
16100	437620,034	6,146	-3,640	437620,059	5,723	-57,240	
16101	437620,084	6,146	-3,704	437620,109	5,722	-57,225	
16102	437620,134	6,144	-3,923	437620,159	5,722	-57,257	
16103	437620,184	6,145	-3,680	437620,209	5,722	-57,212	
16104	437620,234	6,146	-3,611	437620,259	5,723	-57,185	
16105	437620,284	6,146	-3,654	437620,309	5,723	-57,172	
16106	437620,334	6,148	-3,499	437620,359	5,722	-57,246	
16107	437620,384	6,146	-3,624	437620,409	5,722	-57,218	
16108	437620,434	6,146	-3,674	437620,459	5,723	-57,237	
16109	437620,484	6,145	-3,721	437620,509	5,722	-57,207	
16110	437620,534	6,146	-3,684	437620,559	5,723	-57,196	
16111	437620,584	6,148	-3,388	437620,609	5,722	-57,239	
16112	437620,634	6,145	-3,761	437620,659	5,722	-57,231	
16113	437620,684	6,147	-3,605	437620,709	5,722	-57,230	
16114	437620,734	6,146	-3,647	437620,759	5,723	-57,212	
16115	437620,784	6,146	-3,622	437620,809	5,722	-57,200	
16116	437620,834	6,147	-3,594	437620,859	5,723	-57,216	
16117	437620,884	6,144	-3,868	437620,909	5,722	-57,217	
16118	437620,934	6,144	-3,821	437620,959	5,723	-57,213	
16119	437620,984	6,146	-3,647	437621,009	5,722	-57,176	
16120	437621,034	6,147	-3,511	437621,059	5,723	-57,181	
16121	437621,084	6,146	-3,582	437621,109	5,723	-57,189	
16122	437621,134	6,146	-3,666	437621,159	5,722	-57,182	
16123	437621,184	6,143	-4,016	437621,209	5,723	-57,167	
16124	437621,234	6,146	-3,597	437621,259	5,722	-57,250	
16125	437621,284	6,145	-3,683	437621,309	5,722	-57,200	
16126	437621,334	6,144	-3,871	437621,359	5,723	-57,223	
16127	437621,384	6,146	-3,626	437621,409	5,722	-57,180	
16128	437621,434	6,147	-3,597	437621,459	5,722	-57,245	
16129	437621,484	6,145	-3,779	437621,509	5,722	-57,200	
16130	437621,534	6,145	-3,705	437621,559	5,722	-57,218	
16131	437621,584	6,146	-3,613	437621,609	5,723	-57,197	
16132	437621,634	6,147	-3,483	437621,659	5,722	-57,228	
16133	437621,684	6,147	-3,608	437621,709	5,723	-57,178	
16134	437621,734	6,143	-3,926	437621,759	5,722	-57,267	
16135	437621,784	6,146	-3,617	437621,809	5,722	-57,207	
16136	437621,834	6,145	-3,753	437621,859	5,723	-57,223	
16137	437621,884	6,148	-3,461	437621,909	5,722	-57,246	
16138	437621,934	6,144	-3,754	437621,959	5,722	-57,250	
16139	437621,984	6,145	-3,711	437622,009	5,722	-57,257	
16140	437622,034	6,142	-4,012	437622,059	5,723	-57,249	
16141	437622,084	6,146	-3,641	437622,109	5,722	-57,220	
16142	437622,134	6,143	-3,930	437622,159	5,722	-57,213	
16143	437622,184	6,146	-3,679	437622,209	5,723	-57,218	
16144	437622,234	6,147	-3,585	437622,259	5,723	-57,214	
16145	437622,284	6,146	-3,655	437622,309	5,723	-57,207	
16146	437622,334	6,142	-4,039	437622,359	5,723	-57,217	
16147	437622,384	6,147	-3,558	437622,409	5,722	-57,228	
16148	437622,434	6,143	-3,894	437622,459	5,722	-57,220	
16149	437622,484	6,146	-3,639	437622,509	5,722	-57,224	
16150	437622,534	6,146	-3,621	437622,559	5,723	-57,216	
16151	437622,584	6,145	-3,692	437622,609	5,722	-57,172	
16152	437622,634	6,145	-3,690	437622,659	5,722	-57,215	
16153	437622,684	6,145	-3,665	437622,709	5,722	-57,224	
16154	437622,734	6,143	-3,973	437622,759	5,723	-57,205	
16155	437622,784	6,147	-3,500	437622,809	5,723	-57,167	
16156	437622,834	6,147	-3,538	437622,859	5,722	-57,233	
16157	437622,884	6,142	-4,033	437622,909	5,722	-57,242	
16158	437622,934	6,145	-3,749	437622,959	5,722	-57,205	
16159	437622,984	6,146	-3,620	437623,009	5,722	-57,226	
16160	437623,034	6,146	-3,644	437623,059	5,723	-57,208	
16161	437623,084	6,146	-3,627	437623,109	5,722	-57,236	
16162	437623,134	6,145	-3,735	437623,159	5,723	-57,180	
16163	437623,184	6,146	-3,685	437623,209	5,722	-57,196	
16164	437623,234	6,146	-3,706	437623,259	5,723	-57,212	
16165	437623,284	6,142	-4,119	437623,309	5,723	-57,166	
16166	437623,334	6,145	-3,693	437623,359	5,722	-57,250	
16167	437623,384	6,146	-3,608	437623,409	5,723	-57,201	
16168	437623,434	6,146	-3,618	437623,459	5,723	-57,192	
16169	437623,484	6,146	-3,717	437623,509	5,722	-57,222	
16170	437623,534	6,146	-3,606	437623,559	5,723	-57,174	
16171	437623,584	6,145	-3,707	437623,609	5,723	-57,222	
16172	437623,634	6,146	-3,556	437623,659	5,723	-57,230	
16173	437623,684	6,144	-3,830	437623,709	5,722	-57,207	
16174	437623,734	6,147	-3,558	437623,759	5,723	-57,211	
16175	437623,784	6,148	-3,459	437623,809	5,723	-57,201	
16176	437623,834	6,146	-3,682	437623,859	5,722	-57,241	
16177	437623,884	6,145	-3,695	437623,909	5,722	-57,218	
16178	437623,934	6,146	-3,594	437623,959	5,722	-57,244	
16179	437623,984	6,144	-3,829	437624,009	5,723	-57,234	
16180	437624,034	6,146	-3,669	437624,059	5,722	-57,212	
16181	437624,084	6,145	-3,705	437624,109	5,722	-57,250	
16182	437624,134	6,144	-3,765	437624,159	5,723	-57,219	
16183	437624,184	6,147	-3,597	437624,209	5,723	-57,219	
16184	437624,234	6,146	-3,567	437624,259	5,722	-57,256	
16185	437624,284	6,146	-3,637	437624,309	5,722	-57,232	
16186	437624,334	6,146	-3,723	437624,359	5,722	-57,210	
16187	437624,384	6,144	-3,843	437624,409	5,722	-57,207	
16188	437624,434	6,146	-3,614	437624,459	5,723	-57,275	
16189	437624,484	6,145	-3,717	437624,509	5,722	-57,203	
16190	437624,534	6,144	-3,818	437624,559	5,723	-57,216	
16191	437624,584	6,145	-3,736	437624,609	5,722	-57,220	
16192	437624,634	6,146	-3,590	437624,659	5,723	-57,200	
16193	437624,684	6,146	-3,566	437624,709	5,722	-57,229	
16194	437624,734	6,145	-3,655	437624,759	5,722	-57,231	
16195	437624,784	6,146	-3,662	437624,809	5,722	-57,259	
16196	437624,834	6,146	-3,644	437624,859	5,723	-57,221	
16197	437624,884	6,140	-4,205	437624,909	5,722	-57,235	
16198	437624,934	6,143	-3,954	437624,959	5,723	-57,215	
16199	437624,984	6,145	-3,731	437625,009	5,723	-57,181	
16200	437625,034	6,147	-3,498	437625,059	5,723	-57,202	
16201	437625,084	6,144	-3,785	437625,109	5,723	-57,189	
16202	437625,134	6,146	-3,674	437625,159	5,723	-57,196	
16203	437625,184	6,144	-3,795	437625,209	5,722	-57,227	
16204	437625,234	6,144	-3,870	437625,259	5,722	-57,217	
16205	437625,284	6,145	-3,781	437625,309	5,723	-57,203	
16206	437625,334	6,148	-3,507	437625,359	5,722	-57,238	
16207	437625,384	6,146	-3,672	437625,409	5,722	-57,230	
16208	437625,434	6,144	-3,783	437625,459	5,722	-57,209	
16209	437625,484	6,146	-3,679	437625,509	5,722	-57,203	
16210	437625,534	6,142	-4,001	437625,559	5,722	-57,226	
16211	437625,584	6,146	-3,667	437625,609	5,723	-57,169	
16212	437625,634	6,147	-3,481	437625,659	5,723	-57,200	
16213	437625,684	6,145	-3,811	437625,709	5,722	-57,255	
16214	437625,734	6,146	-3,684	437625,759	5,723	-57,179	
16215	437625,784	6,146	-3,675	437625,809	5,723	-57,213	
16216	437625,834	6,145	-3,759	437625,859	5,722	-57,198	
16217	437625,884	6,146	-3,651	437625,909	5,723	-57,202	
16218	437625,934	6,149	-3,260	437625,959	5,722	-57,233	
16219	437625,984	6,145	-3,719	437626,009	5,722	-57,222	
16220	437626,034	6,148	-3,397	437626,059	5,722	-57,241	
16221	437626,084	6,146	-3,707	437626,109	5,722	-57,208	
16222	437626,134	6,146	-3,657	437626,159	5,722	-57,218	
16223	437626,184	6,142	-4,106	437626,209	5,722	-57,202	
16224	437626,234	6,146	-3,595	437626,259	5,723	-57,203	
16225	437626,284	6,145	-3,701	437626,309	5,722	-57,215	
16226	437626,334	6,143	-3,983	437626,359	5,722	-57,233	
16227	437626,384	6,146	-3,656	437626,409	5,722	-57,222	
16228	437626,434	6,147	-3,491	437626,459	5,723	-57,214	
16229	437626,484	6,145	-3,743	437626,509	5,723	-57,177	
16230	437626,534	6,145	-3,732	437626,559	5,723	-57,187	
16231	437626,584	6,146	-3,680	437626,609	5,723	-57,234	
16232	437626,634	6,145	-3,725	437626,659	5,722	-57,256	
16233	437626,684	6,146	-3,629	437626,709	5,722	-57,239	
16234	437626,734	6,145	-3,714	437626,759	5,722	-57,210	
16235	437626,784	6,144	-3,744	437626,809	5,722	-57,225	
16236	437626,834	6,146	-3,554	437626,859	5,722	-57,255	
16237	437626,884	6,145	-3,725	437626,909	5,722	-57,222	
16238	437626,934	6,147	-3,517	437626,959	5,723	-57,185	
16239	437626,984	6,146	-3,680	437627,009	5,723	-57,237	
16240	437627,034	6,145	-3,692	437627,059	5,722	-57,206	
16241	437627,084	6,145	-3,711	437627,109	5,723	-57,198	
16242	437627,134	6,146	-3,678	437627,159	5,722	-57,208	
16243	437627,184	6,145	-3,793	437627,209	5,722	-57,245	
16244	437627,234	6,146	-3,641	437627,259	5,723	-57,190	
16245	437627,284	6,145	-3,674	437627,309	5,722	-57,191	
16246	437627,334	6,146	-3,616	437627,359	5,723	-57,186	
16247	437627,384	6,143	-3,951	437627,409	5,722	-57,234	
16248	437627,434	6,145	-3,717	437627,459	5,723	-57,202	
16249	437627,484	6,144	-3,950	437627,509	5,723	-57,244	
16250	437627,534	6,148	-3,493	437627,559	5,722	-57,236	
16251	437627,584	6,146	-3,695	437627,609	5,722	-57,215	
16252	437627,634	6,144	-3,745	437627,659	5,723	-57,172	
16253	437627,684	6,146	-3,694	437627,709	5,722	-57,245	
16254	437627,734	6,144	-3,781	437627,759	5,723	-57,237	
16255	437627,784	6,146	-3,678	437627,809	5,722	-57,187	
16256	437627,834	6,146	-3,638	437627,859	5,723	-57,205	
16257	437627,884	6,145	-3,728	437627,909	5,722	-57,237	
16258	437627,934	6,145	-3,742	437627,959	5,723	-57,180	
16259	437627,984	6,148	-3,351	437628,009	5,722	-57,224	
16260	437628,034	6,142	-4,014	437628,059	5,723	-57,190	
16261	437628,084	6,140	-4,250	437628,109	5,723	-57,184	
16262	437628,134	6,146	-3,622	437628,159	5,723	-57,207	
16263	437628,184	6,146	-3,673	437628,209	5,722	-57,204	
16264	437628,234	6,146	-3,596	437628,259	5,723	-57,219	
16265	437628,284	6,144	-3,870	437628,309	5,722	-57,216	
16266	437628,334	6,145	-3,620	437628,359	5,723	-57,198	
16267	437628,384	6,145	-3,707	437628,409	5,723	-57,174	
16268	437628,434	6,144	-3,821	437628,459	5,723	-57,219	
16269	437628,484	6,145	-3,743	437628,509	5,722	-57,196	
16270	437628,534	6,146	-3,632	437628,559	5,722	-57,215	
16271	437628,584	6,145	-3,679	437628,609	5,723	-57,217	
16272	437628,634	6,146	-3,584	437628,659	5,722	-57,223	
16273	437628,684	6,148	-3,505	437628,709	5,723	-57,247	
16274	437628,734	6,147	-3,448	437628,759	5,722	-57,243	
16275	437628,784	6,146	-3,679	437628,809	5,723	-57,205	
16276	437628,834	6,146	-3,673	437628,859	5,722	-57,206	
16277	437628,884	6,147	-3,520	437628,909	5,722	-57,229	
16278	437628,934	6,146	-3,624	437628,959	5,722	-57,230	
16279	437628,984	6,147	-3,608	437629,009	5,722	-57,232	
16280	437629,034	6,146	-3,623	437629,059	5,722	-57,254	
16281	437629,084	6,143	-3,885	437629,109	5,722	-57,223	
16282	437629,134	6,146	-3,556	437629,159	5,723	-57,221	
16283	437629,184	6,145	-3,710	437629,209	5,722	-57,201	
16284	437629,234	6,145	-3,692	437629,259	5,723	-57,216	
16285	437629,284	6,147	-3,618	437629,309	5,723	-57,212	
16286	437629,334	6,145	-3,715	437629,359	5,723	-57,206	
16287	437629,384	6,144	-3,804	437629,409	5,722	-57,219	
16288	437629,434	6,146	-3,622	437629,459	5,723	-57,207	
16289	437629,484	6,142	-4,081	437629,509	5,722	-57,227	
16290	437629,534	6,146	-3,680	437629,559	5,723	-57,200	
16291	437629,584	6,146	-3,688	437629,609	5,722	-57,238	
16292	437629,634	6,146	-3,663	437629,659	5,723	-57,229	
16293	437629,684	6,146	-3,670	437629,709	5,722	-57,195	
16294	437629,734	6,146	-3,639	437629,759	5,723	-57,214	
16295	437629,784	6,145	-3,711	437629,809	5,722	-57,255	
16296	437629,834	6,145	-3,724	437629,859	5,722	-57,250	
16297	437629,884	6,144	-3,799	437629,909	5,722	-57,274	
16298	437629,934	6,146	-3,632	437629,959	5,723	-57,240	
16299	437629,984	6,137	-4,554	437630,009	5,722	-57,198	
16300	437630,034	6,147	-3,463	437630,059	5,723	-57,152	
16301	437630,084	6,147	-3,564	437630,109	5,723	-57,205	
16302	437630,134	6,147	-3,536	437630,159	5,722	-57,215	
16303	437630,184	6,146	-3,698	437630,209	5,722	-57,237	
16304	437630,234	6,141	-4,232	437630,259	5,722	-57,176	
16305	437630,284	6,146	-3,620	437630,309	5,722	-57,187	
16306	437630,334	6,145	-3,688	437630,359	5,723	-57,182	
16307	437630,384	6,146	-3,668	437630,409	5,723	-57,211	
16308	437630,434	6,142	-4,063	437630,459	5,723	-57,209	
16309	437630,484	6,145	-3,767	437630,509	5,723	-57,204	
16310	437630,534	6,147	-3,561	437630,559	5,723	-57,190	
16311	437630,584	6,147	-3,570	437630,609	5,723	-57,219	
16312	437630,634	6,146	-3,563	437630,659	5,722	-57,216	
16313	437630,684	6,146	-3,651	437630,709	5,723	-57,218	
16314	437630,734	6,143	-3,868	437630,759	5,722	-57,238	
16315	437630,784	6,143	-3,972	437630,809	5,722	-57,243	
16316	437630,834	6,146	-3,655	437630,859	5,723	-57,196	
16317	437630,884	6,146	-3,587	437630,909	5,722	-57,240	
16318	437630,934	6,146	-3,643	437630,959	5,723	-57,205	
16319	437630,984	6,147	-3,561	437631,009	5,723	-57,243	
16320	437631,034	6,147	-3,587	437631,059	5,722	-57,191	
16321	437631,084	6,147	-3,570	437631,109	5,722	-57,226	
16322	437631,134	6,144	-3,839	437631,159	5,722	-57,215	
16323	437631,184	6,138	-4,614	437631,209	5,722	-57,230	
16324	437631,234	6,144	-3,890	437631,259	5,722	-57,166	
16325	437631,284	6,145	-3,680	437631,309	5,722	-57,246	
16326	437631,334	6,146	-3,619	437631,359	5,723	-57,204	
16327	437631,384	6,142	-4,005	437631,409	5,723	-57,187	
16328	437631,434	6,146	-3,595	437631,459	5,723	-57,167	
16329	437631,484	6,146	-3,702	437631,509	5,723	-57,218	
16330	437631,534	6,146	-3,615	437631,559	5,723	-57,169	
16331	437631,584	6,147	-3,537	437631,609	5,722	-57,243	
16332	437631,634	6,147	-3,425	437631,659	5,723	-57,161	
16333	437631,684	6,146	-3,679	437631,709	5,723	-57,201	
16334	437631,734	6,147	-3,535	437631,759	5,723	-57,179	
16335	437631,784	6,143	-3,993	437631,809	5,722	-57,208	
16336	437631,834	6,146	-3,634	437631,859	5,723	-57,181	
16337	437631,884	6,146	-3,650	437631,909	5,722	-57,260	
16338	437631,934	6,145	-3,667	437631,959	5,723	-57,192	
16339	437631,984	6,142	-4,137	437632,009	5,723	-57,188	
16340	437632,034	6,146	-3,661	437632,059	5,723	-57,191	
16341	437632,084	6,149	-3,284	437632,109	5,723	-57,206	
16342	437632,134	6,144	-3,881	437632,159	5,723	-57,217	
16343	437632,184	6,145	-3,723	437632,209	5,722	-57,181	
16344	437632,234	6,146	-3,569	437632,259	5,722	-57,225	
16345	437632,284	6,148	-3,403	437632,309	5,722	-57,285	
16346	437632,334	6,146	-3,634	437632,359	5,722	-57,212	
16347	437632,384	6,147	-3,565	437632,409	5,722	-57,217	
16348	437632,434	6,144	-3,846	437632,459	5,723	-57,231	
16349	437632,484	6,146	-3,691	437632,509	5,722	-57,215	
16350	437632,534	6,146	-3,686	437632,559	5,722	-57,238	
16351	437632,584	6,147	-3,562	437632,609	5,722	-57,235	
16352	437632,634	6,139	-4,380	437632,659	5,722	-57,214	
16353	437632,684	6,143	-3,984	437632,709	5,722	-57,209	
16354	437632,734	6,146	-3,667	437632,759	5,723	-57,192	
16355	437632,784	6,145	-3,668	437632,809	5,723	-57,249	
16356	437632,834	6,145	-3,782	437632,859	5,723	-57,228	
16357	437632,884	6,146	-3,658	437632,909	5,723	-57,168	
16358	437632,934	6,146	-3,622	437632,959	5,722	-57,201	
16359	437632,984	6,146	-3,655	437633,009	5,723	-57,197	
16360	437633,034	6,143	-3,944	437633,059	5,723	-57,219	
16361	437633,084	6,144	-3,797	437633,109	5,723	-57,197	
16362	437633,134	6,145	-3,687	437633,159	5,722	-57,225	
16363	437633,184	6,141	-4,231	437633,209	5,723	-57,176	
16364	437633,234	6,147	-3,536	437633,259	5,722	-57,204	
16365	437633,284	6,145	-3,773	437633,309	5,723	-57,232	
16366	437633,334	6,146	-3,649	437633,359	5,723	-57,197	
16367	437633,384	6,144	-3,777	437633,409	5,723	-57,215	
16368	437633,434	6,146	-3,614	437633,459	5,723	-57,194	
16369	437633,484	6,149	-3,374	437633,509	5,722	-57,216	
16370	437633,534	6,148	-3,388	437633,559	5,722	-57,221	
16371	437633,584	6,147	-3,482	437633,609	5,722	-57,238	
16372	437633,634	6,146	-3,610	437633,659	5,723	-57,206	
16373	437633,684	6,142	-4,081	437633,709	5,723	-57,263	
16374	437633,734	6,146	-3,654	437633,759	5,723	-57,197	
16375	437633,784	6,145	-3,718	437633,809	5,722	-57,209	
16376	437633,834	6,145	-3,664	437633,859	5,723	-57,164	
16377	437633,884	6,142	-4,112	437633,909	5,723	-57,209	
16378	437633,934	6,144	-3,825	437633,959	5,723	-57,188	
16379	437633,984	6,146	-3,668	437634,009	5,722	-57,217	
16380	437634,034	6,146	-3,588	437634,059	5,723	-57,190	
16381	437634,084	6,149	-3,334	437634,109	5,722	-57,233	
16382	437634,134	6,144	-3,781	437634,159	5,723	-57,192	
16383	437634,184	6,145	-3,779	437634,209	5,722	-57,213	
16384	437634,234	6,146	-3,614	437634,259	5,722	-57,237	
16385	437634,284	6,146	-3,645	437634,309	5,723	-57,212	
16386	437634,334	6,146	-3,621	437634,359	5,723	-57,216	
16387	437634,384	6,145	-3,709	437634,409	5,722	-57,242	
16388	437634,434	6,146	-3,590	437634,459	5,722	-57,232	
16389	437634,484	6,148	-3,370	437634,509	5,723	-57,219	
16390	437634,534	6,144	-3,871	437634,559	5,723	-57,202	
16391	437634,584	6,148	-3,450	437634,609	5,722	-57,219	
16392	437634,634	6,147	-3,527	437634,659	5,723	-57,210	
16393	437634,684	6,145	-3,704	437634,709	5,723	-57,209	
16394	437634,734	6,144	-3,841	437634,759	5,723	-57,203	
