Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 21\Prüfablauf - (1 von 1)\F4016_1_Ueberlast_mittig_#2.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
13002	155158,989	6,105	-2,685	155159,014	5,554	-70,851	
13003	155159,039	6,103	-2,690	155159,064	5,553	-70,878	
13004	155159,089	6,104	-2,631	155159,114	5,554	-70,854	
13005	155159,139	6,105	-2,587	155159,164	5,554	-70,830	
13006	155159,189	6,103	-2,702	155159,214	5,553	-70,823	
13007	155159,239	6,105	-2,680	155159,264	5,554	-70,838	
13008	155159,289	6,104	-2,683	155159,314	5,553	-70,871	
13009	155159,339	6,106	-2,558	155159,364	5,554	-70,903	
13010	155159,389	6,104	-2,609	155159,414	5,553	-70,851	
13011	155159,439	6,104	-2,650	155159,464	5,553	-70,933	
13012	155159,489	6,105	-2,654	155159,514	5,553	-70,873	
13013	155159,539	6,104	-2,649	155159,564	5,554	-70,903	
13014	155159,589	6,103	-2,678	155159,614	5,553	-70,885	
13015	155159,639	6,105	-2,576	155159,664	5,554	-70,833	
13016	155159,689	6,105	-2,633	155159,714	5,554	-70,878	
13017	155159,739	6,104	-2,694	155159,764	5,554	-70,851	
13018	155159,789	6,105	-2,635	155159,814	5,553	-70,901	
13019	155159,839	6,106	-2,514	155159,864	5,554	-70,848	
13020	155159,889	6,104	-2,699	155159,914	5,554	-70,835	
13021	155159,939	6,105	-2,574	155159,964	5,555	-70,839	
13022	155159,989	6,104	-2,580	155160,014	5,554	-70,868	
13023	155160,039	6,104	-2,582	155160,064	5,553	-70,873	
13024	155160,089	6,103	-2,649	155160,114	5,554	-70,847	
13025	155160,139	6,105	-2,637	155160,164	5,553	-70,837	
13026	155160,189	6,104	-2,665	155160,214	5,554	-70,885	
13027	155160,239	6,104	-2,643	155160,264	5,554	-70,855	
13028	155160,289	6,103	-2,737	155160,314	5,553	-70,885	
13029	155160,339	6,105	-2,628	155160,364	5,554	-70,864	
13030	155160,389	6,104	-2,692	155160,414	5,553	-70,888	
13031	155160,439	6,105	-2,606	155160,464	5,554	-70,856	
13032	155160,489	6,105	-2,704	155160,514	5,553	-70,852	
13033	155160,539	6,105	-2,544	155160,564	5,553	-70,890	
13034	155160,589	6,103	-2,691	155160,614	5,553	-70,955	
13035	155160,639	6,104	-2,575	155160,664	5,554	-70,862	
13036	155160,689	6,105	-2,615	155160,714	5,553	-70,911	
13037	155160,739	6,105	-2,646	155160,764	5,553	-70,818	
13038	155160,789	6,105	-2,697	155160,814	5,553	-70,855	
13039	155160,839	6,104	-2,593	155160,864	5,554	-70,883	
13040	155160,889	6,104	-2,646	155160,914	5,554	-70,903	
13041	155160,939	6,105	-2,624	155160,964	5,554	-70,876	
13042	155160,989	6,105	-2,663	155161,014	5,554	-70,931	
13043	155161,039	6,105	-2,572	155161,064	5,554	-70,909	
13044	155161,089	6,105	-2,680	155161,114	5,554	-70,906	
13045	155161,139	6,103	-2,659	155161,164	5,554	-70,928	
13046	155161,189	6,105	-2,620	155161,214	5,553	-70,859	
13047	155161,239	6,103	-2,637	155161,264	5,554	-70,869	
13048	155161,289	6,105	-2,681	155161,314	5,553	-70,851	
13049	155161,339	6,106	-2,589	155161,364	5,554	-70,861	
13050	155161,389	6,105	-2,635	155161,414	5,553	-70,894	
13051	155161,439	6,105	-2,585	155161,464	5,553	-70,891	
13052	155161,489	6,104	-2,701	155161,514	5,554	-70,917	
13053	155161,539	6,105	-2,553	155161,564	5,554	-70,810	
13054	155161,589	6,104	-2,581	155161,614	5,554	-70,906	
13055	155161,639	6,104	-2,686	155161,664	5,553	-70,896	
13056	155161,689	6,104	-2,686	155161,714	5,554	-70,936	
13057	155161,739	6,105	-2,631	155161,764	5,553	-70,884	
13058	155161,789	6,104	-2,621	155161,814	5,554	-70,930	
13059	155161,839	6,104	-2,666	155161,864	5,553	-70,856	
13060	155161,889	6,105	-2,662	155161,914	5,554	-70,914	
13061	155161,939	6,104	-2,609	155161,964	5,554	-70,835	
13062	155161,989	6,105	-2,690	155162,014	5,553	-70,945	
13063	155162,039	6,104	-2,593	155162,064	5,554	-70,911	
13064	155162,089	6,104	-2,601	155162,114	5,553	-70,900	
13065	155162,139	6,105	-2,578	155162,164	5,554	-70,861	
13066	155162,189	6,105	-2,662	155162,214	5,554	-70,899	
13067	155162,239	6,104	-2,592	155162,264	5,554	-70,854	
13068	155162,289	6,104	-2,675	155162,314	5,553	-70,949	
13069	155162,339	6,105	-2,622	155162,364	5,554	-70,869	
13070	155162,389	6,103	-2,673	155162,414	5,554	-70,808	
13071	155162,439	6,105	-2,618	155162,464	5,555	-70,869	
13072	155162,489	6,106	-2,604	155162,514	5,553	-70,938	
13073	155162,539	6,104	-2,584	155162,564	5,553	-70,835	
13074	155162,589	6,103	-2,662	155162,614	5,553	-70,904	
13075	155162,639	6,104	-2,687	155162,664	5,554	-70,861	
13076	155162,689	6,104	-2,619	155162,714	5,554	-70,896	
13077	155162,739	6,104	-2,594	155162,764	5,555	-70,754	
13078	155162,789	6,105	-2,619	155162,814	5,554	-70,889	
13079	155162,839	6,105	-2,636	155162,864	5,554	-70,887	
13080	155162,889	6,105	-2,624	155162,914	5,554	-70,923	
13081	155162,939	6,105	-2,591	155162,964	5,554	-70,814	
13082	155162,989	6,103	-2,713	155163,014	5,553	-70,942	
13083	155163,039	6,104	-2,649	155163,064	5,553	-70,885	
13084	155163,089	6,103	-2,655	155163,114	5,553	-70,900	
13085	155163,139	6,106	-2,584	155163,164	5,553	-70,868	
13086	155163,189	6,103	-2,680	155163,214	5,554	-70,931	
13087	155163,239	6,104	-2,662	155163,264	5,553	-70,844	
13088	155163,289	6,105	-2,601	155163,314	5,553	-70,908	
13089	155163,339	6,105	-2,632	155163,364	5,553	-70,843	
13090	155163,389	6,104	-2,666	155163,414	5,555	-70,902	
13091	155163,439	6,104	-2,560	155163,464	5,554	-70,831	
13092	155163,489	6,104	-2,642	155163,514	5,552	-70,940	
13093	155163,539	6,103	-2,648	155163,564	5,553	-70,809	
13094	155163,589	6,105	-2,649	155163,614	5,553	-70,880	
13095	155163,639	6,104	-2,563	155163,664	5,554	-70,815	
13096	155163,689	6,105	-2,614	155163,714	5,553	-70,988	
13097	155163,739	6,104	-2,635	155163,764	5,554	-70,829	
13098	155163,789	6,104	-2,640	155163,814	5,552	-70,955	
13099	155163,839	6,105	-2,629	155163,864	5,553	-70,852	
13100	155163,889	6,104	-2,646	155163,914	5,554	-70,898	
13101	155163,939	6,103	-2,653	155163,964	5,553	-70,858	
13102	155163,989	6,104	-2,695	155164,014	5,554	-70,921	
13103	155164,039	6,103	-2,666	155164,064	5,554	-70,860	
13104	155164,089	6,103	-2,644	155164,114	5,553	-70,871	
13105	155164,139	6,103	-2,715	155164,164	5,555	-70,814	
13106	155164,189	6,104	-2,639	155164,214	5,553	-70,897	
13107	155164,239	6,105	-2,632	155164,264	5,554	-70,837	
13108	155164,289	6,104	-2,606	155164,314	5,554	-70,914	
13109	155164,339	6,105	-2,614	155164,364	5,554	-70,833	
13110	155164,389	6,105	-2,590	155164,414	5,553	-70,885	
13111	155164,439	6,104	-2,626	155164,464	5,553	-70,880	
13112	155164,489	6,103	-2,660	155164,514	5,554	-70,936	
13113	155164,539	6,103	-2,708	155164,564	5,554	-70,854	
13114	155164,589	6,104	-2,666	155164,614	5,553	-70,924	
13115	155164,639	6,103	-2,655	155164,664	5,554	-70,861	
13116	155164,689	6,104	-2,651	155164,714	5,553	-70,922	
13117	155164,739	6,104	-2,649	155164,764	5,555	-70,840	
13118	155164,789	6,104	-2,655	155164,814	5,553	-70,896	
13119	155164,839	6,103	-2,638	155164,864	5,554	-70,820	
13120	155164,889	6,105	-2,678	155164,914	5,554	-70,920	
13121	155164,939	6,104	-2,664	155164,964	5,553	-70,920	
13122	155164,989	6,104	-2,652	155165,014	5,553	-70,946	
13123	155165,039	6,105	-2,628	155165,064	5,554	-70,845	
13124	155165,089	6,105	-2,688	155165,114	5,553	-70,904	
13125	155165,139	6,104	-2,634	155165,164	5,554	-70,837	
13126	155165,189	6,106	-2,620	155165,214	5,555	-70,828	
13127	155165,239	6,104	-2,639	155165,264	5,554	-70,828	
13128	155165,289	6,104	-2,669	155165,314	5,554	-70,926	
13129	155165,339	6,103	-2,649	155165,364	5,554	-70,836	
13130	155165,389	6,105	-2,611	155165,414	5,553	-70,868	
13131	155165,439	6,103	-2,642	155165,464	5,554	-70,840	
13132	155165,489	6,104	-2,652	155165,514	5,554	-70,896	
13133	155165,539	6,105	-2,656	155165,564	5,553	-70,892	
13134	155165,589	6,105	-2,646	155165,614	5,553	-70,889	
13135	155165,639	6,105	-2,579	155165,664	5,554	-70,835	
13136	155165,689	6,104	-2,658	155165,714	5,554	-70,905	
13137	155165,739	6,105	-2,552	155165,764	5,553	-70,801	
13138	155165,789	6,104	-2,701	155165,814	5,554	-70,874	
13139	155165,839	6,105	-2,591	155165,864	5,554	-70,825	
13140	155165,889	6,105	-2,615	155165,914	5,555	-70,838	
13141	155165,939	6,105	-2,561	155165,964	5,553	-70,918	
13142	155165,989	6,104	-2,670	155166,014	5,554	-70,884	
13143	155166,039	6,104	-2,581	155166,064	5,555	-70,889	
13144	155166,089	6,104	-2,653	155166,114	5,554	-70,872	
13145	155166,139	6,103	-2,653	155166,164	5,554	-70,857	
13146	155166,189	6,105	-2,579	155166,214	5,553	-70,910	
13147	155166,239	6,103	-2,726	155166,264	5,553	-70,873	
13148	155166,289	6,105	-2,658	155166,314	5,554	-70,871	
13149	155166,339	6,104	-2,679	155166,364	5,554	-70,874	
13150	155166,389	6,104	-2,587	155166,414	5,553	-70,868	
13151	155166,439	6,104	-2,669	155166,464	5,554	-70,875	
13152	155166,489	6,106	-2,569	155166,514	5,553	-70,923	
13153	155166,539	6,104	-2,680	155166,564	5,554	-70,840	
13154	155166,589	6,104	-2,700	155166,614	5,553	-70,891	
13155	155166,639	6,106	-2,575	155166,664	5,553	-70,851	
13156	155166,689	6,105	-2,631	155166,714	5,553	-70,939	
13157	155166,739	6,105	-2,661	155166,764	5,555	-70,818	
13158	155166,789	6,105	-2,713	155166,814	5,554	-70,890	
13159	155166,839	6,104	-2,680	155166,864	5,553	-70,843	
13160	155166,889	6,105	-2,640	155166,914	5,554	-70,838	
13161	155166,939	6,105	-2,617	155166,964	5,554	-70,864	
13162	155166,989	6,105	-2,640	155167,014	5,555	-70,897	
13163	155167,039	6,104	-2,665	155167,064	5,553	-70,934	
13164	155167,089	6,105	-2,631	155167,114	5,554	-70,875	
13165	155167,139	6,103	-2,662	155167,164	5,553	-70,903	
13166	155167,189	6,106	-2,573	155167,214	5,554	-70,872	
13167	155167,239	6,103	-2,711	155167,264	5,553	-70,843	
13168	155167,289	6,104	-2,598	155167,314	5,554	-70,876	
13169	155167,339	6,105	-2,543	155167,364	5,554	-70,874	
13170	155167,389	6,105	-2,648	155167,414	5,554	-70,892	
13171	155167,439	6,104	-2,600	155167,464	5,553	-70,865	
13172	155167,489	6,104	-2,632	155167,514	5,554	-70,917	
13173	155167,539	6,104	-2,649	155167,564	5,554	-70,836	
13174	155167,589	6,104	-2,620	155167,614	5,554	-70,895	
13175	155167,639	6,104	-2,564	155167,664	5,555	-70,864	
13176	155167,689	6,105	-2,658	155167,714	5,554	-70,913	
13177	155167,739	6,105	-2,620	155167,764	5,554	-70,858	
13178	155167,789	6,104	-2,653	155167,814	5,555	-70,810	
13179	155167,839	6,104	-2,623	155167,864	5,553	-70,849	
13180	155167,889	6,104	-2,587	155167,914	5,553	-70,911	
13181	155167,939	6,104	-2,623	155167,964	5,554	-70,845	
13182	155167,989	6,104	-2,738	155168,014	5,553	-70,877	
13183	155168,039	6,104	-2,605	155168,064	5,555	-70,832	
13184	155168,089	6,104	-2,669	155168,114	5,553	-70,890	
13185	155168,139	6,105	-2,636	155168,164	5,554	-70,829	
13186	155168,189	6,105	-2,568	155168,214	5,555	-70,878	
13187	155168,239	6,104	-2,666	155168,264	5,555	-70,838	
13188	155168,289	6,104	-2,671	155168,314	5,554	-70,857	
13189	155168,339	6,104	-2,643	155168,364	5,554	-70,854	
13190	155168,389	6,105	-2,502	155168,414	5,553	-70,874	
13191	155168,439	6,104	-2,658	155168,464	5,555	-70,840	
13192	155168,489	6,103	-2,700	155168,514	5,553	-70,891	
13193	155168,539	6,105	-2,610	155168,564	5,553	-70,918	
13194	155168,589	6,104	-2,635	155168,614	5,554	-70,909	
13195	155168,639	6,105	-2,642	155168,664	5,553	-70,837	
13196	155168,689	6,104	-2,703	155168,714	5,554	-70,890	
13197	155168,739	6,103	-2,665	155168,764	5,553	-70,869	
13198	155168,789	6,103	-2,664	155168,814	5,553	-70,915	
13199	155168,839	6,105	-2,649	155168,864	5,553	-70,907	
13200	155168,889	6,103	-2,711	155168,914	5,553	-70,931	
13201	155168,939	6,104	-2,685	155168,964	5,554	-70,838	
13202	155168,989	6,104	-2,689	155169,014	5,555	-70,804	
13203	155169,039	6,104	-2,669	155169,064	5,554	-70,888	
13204	155169,089	6,105	-2,622	155169,114	5,555	-70,829	
13205	155169,139	6,103	-2,711	155169,164	5,555	-70,869	
13206	155169,189	6,105	-2,621	155169,214	5,554	-70,885	
13207	155169,239	6,104	-2,660	155169,264	5,555	-70,830	
13208	155169,289	6,106	-2,583	155169,314	5,554	-70,887	
13209	155169,339	6,105	-2,603	155169,364	5,553	-70,847	
13210	155169,389	6,106	-2,523	155169,414	5,554	-70,876	
13211	155169,439	6,104	-2,624	155169,464	5,554	-70,846	
13212	155169,489	6,104	-2,622	155169,514	5,555	-70,838	
13213	155169,539	6,104	-2,710	155169,564	5,553	-70,819	
13214	155169,589	6,105	-2,599	155169,614	5,554	-70,832	
13215	155169,639	6,103	-2,676	155169,664	5,555	-70,899	
13216	155169,689	6,103	-2,739	155169,714	5,554	-70,891	
13217	155169,739	6,103	-2,678	155169,764	5,554	-70,838	
13218	155169,789	6,103	-2,650	155169,814	5,554	-70,849	
13219	155169,839	6,104	-2,659	155169,864	5,554	-70,840	
13220	155169,889	6,104	-2,714	155169,914	5,553	-70,869	
13221	155169,939	6,105	-2,614	155169,964	5,553	-70,871	
13222	155169,989	6,104	-2,651	155170,014	5,553	-70,867	
13223	155170,039	6,104	-2,643	155170,064	5,554	-70,804	
13224	155170,089	6,105	-2,653	155170,114	5,554	-70,834	
13225	155170,139	6,105	-2,531	155170,164	5,554	-70,840	
13226	155170,189	6,103	-2,702	155170,214	5,554	-70,849	
13227	155170,239	6,105	-2,619	155170,264	5,554	-70,847	
13228	155170,289	6,105	-2,646	155170,314	5,555	-70,834	
13229	155170,339	6,104	-2,629	155170,364	5,554	-70,851	
13230	155170,389	6,106	-2,579	155170,414	5,554	-70,856	
13231	155170,439	6,104	-2,667	155170,464	5,554	-70,858	
13232	155170,489	6,105	-2,619	155170,514	5,553	-70,905	
13233	155170,539	6,105	-2,627	155170,564	5,554	-70,886	
13234	155170,589	6,103	-2,655	155170,614	5,554	-70,815	
13235	155170,639	6,104	-2,661	155170,664	5,554	-70,838	
13236	155170,689	6,105	-2,671	155170,714	5,554	-70,904	
13237	155170,739	6,104	-2,688	155170,764	5,555	-70,853	
13238	155170,789	6,105	-2,621	155170,814	5,553	-70,858	
13239	155170,839	6,105	-2,603	155170,864	5,554	-70,849	
13240	155170,889	6,105	-2,664	155170,914	5,554	-70,906	
13241	155170,939	6,104	-2,599	155170,964	5,555	-70,846	
13242	155170,989	6,105	-2,631	155171,014	5,554	-70,874	
13243	155171,039	6,105	-2,604	155171,064	5,553	-70,864	
13244	155171,089	6,105	-2,630	155171,114	5,555	-70,855	
13245	155171,139	6,105	-2,636	155171,164	5,553	-70,869	
13246	155171,189	6,104	-2,622	155171,214	5,553	-70,847	
13247	155171,239	6,105	-2,636	155171,264	5,555	-70,882	
13248	155171,289	6,105	-2,601	155171,314	5,554	-70,855	
13249	155171,339	6,104	-2,650	155171,364	5,553	-70,864	
13250	155171,389	6,106	-2,508	155171,414	5,554	-70,907	
13251	155171,439	6,104	-2,678	155171,464	5,554	-70,837	
13252	155171,489	6,105	-2,566	155171,514	5,554	-70,890	
13253	155171,539	6,105	-2,640	155171,564	5,554	-70,886	
13254	155171,589	6,106	-2,573	155171,614	5,554	-70,931	
13255	155171,639	6,105	-2,658	155171,664	5,555	-70,873	
13256	155171,689	6,105	-2,582	155171,714	5,555	-70,877	
13257	155171,739	6,103	-2,719	155171,764	5,554	-70,877	
13258	155171,789	6,104	-2,572	155171,814	5,553	-70,892	
13259	155171,839	6,104	-2,688	155171,864	5,553	-70,889	
13260	155171,889	6,104	-2,579	155171,914	5,553	-70,891	
13261	155171,939	6,104	-2,636	155171,964	5,553	-70,916	
13262	155171,989	6,104	-2,580	155172,014	5,553	-70,899	
13263	155172,039	6,104	-2,680	155172,064	5,553	-70,922	
13264	155172,089	6,104	-2,703	155172,114	5,554	-70,871	
13265	155172,139	6,104	-2,643	155172,164	5,553	-70,893	
13266	155172,189	6,103	-2,635	155172,214	5,553	-70,873	
13267	155172,239	6,103	-2,730	155172,264	5,554	-70,891	
13268	155172,289	6,104	-2,586	155172,314	5,554	-70,845	
13269	155172,339	6,104	-2,628	155172,364	5,553	-70,900	
13270	155172,389	6,105	-2,593	155172,414	5,554	-70,893	
13271	155172,439	6,105	-2,690	155172,464	5,554	-70,883	
13272	155172,489	6,105	-2,624	155172,514	5,554	-70,862	
13273	155172,539	6,105	-2,649	155172,564	5,554	-70,875	
13274	155172,589	6,104	-2,617	155172,614	5,553	-70,892	
13275	155172,639	6,104	-2,693	155172,664	5,553	-70,829	
13276	155172,689	6,103	-2,644	155172,714	5,554	-70,891	
13277	155172,739	6,103	-2,666	155172,764	5,553	-70,918	
13278	155172,789	6,105	-2,582	155172,814	5,554	-70,904	
13279	155172,839	6,105	-2,679	155172,864	5,555	-70,827	
13280	155172,889	6,105	-2,659	155172,914	5,554	-70,888	
13281	155172,939	6,106	-2,593	155172,964	5,554	-70,906	
13282	155172,989	6,105	-2,594	155173,014	5,555	-70,881	
13283	155173,039	6,104	-2,617	155173,064	5,554	-70,817	
13284	155173,089	6,105	-2,602	155173,114	5,553	-70,837	
13285	155173,139	6,105	-2,648	155173,164	5,554	-70,878	
13286	155173,189	6,105	-2,576	155173,214	5,555	-70,867	
13287	155173,239	6,103	-2,693	155173,264	5,554	-70,865	
13288	155173,289	6,105	-2,591	155173,314	5,553	-70,912	
13289	155173,339	6,104	-2,649	155173,364	5,554	-70,873	
13290	155173,389	6,105	-2,588	155173,414	5,554	-70,858	
13291	155173,439	6,104	-2,686	155173,464	5,553	-70,857	
13292	155173,489	6,104	-2,638	155173,514	5,553	-70,877	
13293	155173,539	6,104	-2,672	155173,564	5,553	-70,859	
13294	155173,589	6,105	-2,557	155173,614	5,555	-70,887	
13295	155173,639	6,105	-2,662	155173,664	5,553	-70,885	
13296	155173,689	6,105	-2,610	155173,714	5,555	-70,919	
13297	155173,739	6,104	-2,688	155173,764	5,554	-70,937	
13298	155173,789	6,105	-2,488	155173,814	5,553	-70,965	
13299	155173,839	6,105	-2,676	155173,864	5,555	-70,853	
13300	155173,889	6,105	-2,568	155173,914	5,555	-70,859	
13301	155173,939	6,105	-2,642	155173,964	5,554	-70,883	
13302	155173,989	6,105	-2,592	155174,014	5,554	-70,864	
13303	155174,039	6,103	-2,695	155174,064	5,553	-70,889	
13304	155174,089	6,105	-2,559	155174,114	5,553	-70,874	
13305	155174,139	6,105	-2,608	155174,164	5,553	-70,915	
13306	155174,189	6,105	-2,626	155174,214	5,554	-70,870	
13307	155174,239	6,104	-2,710	155174,264	5,554	-70,894	
13308	155174,289	6,105	-2,648	155174,314	5,554	-70,885	
13309	155174,339	6,105	-2,640	155174,364	5,554	-70,841	
13310	155174,389	6,104	-2,553	155174,414	5,554	-70,943	
13311	155174,439	6,104	-2,622	155174,464	5,553	-70,912	
13312	155174,489	6,104	-2,601	155174,514	5,553	-70,876	
13313	155174,539	6,106	-2,608	155174,564	5,554	-70,851	
13314	155174,589	6,105	-2,622	155174,614	5,555	-70,889	
13315	155174,639	6,105	-2,736	155174,664	5,554	-70,863	
13316	155174,689	6,106	-2,587	155174,714	5,555	-70,840	
13317	155174,739	6,105	-2,681	155174,764	5,554	-70,967	
13318	155174,789	6,105	-2,644	155174,814	5,555	-70,845	
13319	155174,839	6,103	-2,689	155174,864	5,554	-70,855	
13320	155174,889	6,103	-2,691	155174,914	5,553	-70,862	
13321	155174,939	6,105	-2,635	155174,964	5,554	-70,818	
13322	155174,989	6,105	-2,671	155175,014	5,554	-70,898	
13323	155175,039	6,104	-2,643	155175,064	5,553	-70,885	
13324	155175,089	6,104	-2,618	155175,114	5,554	-70,875	
13325	155175,139	6,104	-2,728	155175,164	5,553	-70,858	
13326	155175,189	6,105	-2,571	155175,214	5,555	-70,839	
13327	155175,239	6,104	-2,640	155175,264	5,554	-70,834	
13328	155175,289	6,104	-2,610	155175,314	5,553	-70,896	
13329	155175,339	6,106	-2,588	155175,364	5,554	-70,881	
13330	155175,389	6,105	-2,572	155175,414	5,554	-70,898	
13331	155175,439	6,104	-2,699	155175,464	5,554	-70,902	
13332	155175,489	6,103	-2,646	155175,514	5,554	-70,835	
13333	155175,539	6,104	-2,675	155175,564	5,553	-70,865	
13334	155175,589	6,104	-2,600	155175,614	5,553	-70,883	
13335	155175,639	6,104	-2,684	155175,664	5,553	-70,837	
13336	155175,689	6,104	-2,674	155175,714	5,554	-70,962	
13337	155175,739	6,104	-2,682	155175,764	5,555	-70,851	
13338	155175,789	6,103	-2,684	155175,814	5,554	-70,901	
13339	155175,839	6,104	-2,679	155175,864	5,553	-70,891	
13340	155175,889	6,105	-2,627	155175,914	5,555	-70,863	
13341	155175,939	6,105	-2,654	155175,964	5,555	-70,909	
13342	155175,989	6,106	-2,614	155176,014	5,555	-70,869	
13343	155176,039	6,104	-2,680	155176,064	5,553	-70,898	
13344	155176,089	6,105	-2,565	155176,114	5,554	-70,825	
13345	155176,139	6,104	-2,678	155176,164	5,555	-70,855	
13346	155176,189	6,104	-2,624	155176,214	5,553	-70,906	
13347	155176,239	6,106	-2,602	155176,264	5,555	-70,823	
13348	155176,289	6,104	-2,620	155176,314	5,554	-70,874	
13349	155176,339	6,105	-2,555	155176,364	5,553	-70,908	
13350	155176,389	6,105	-2,615	155176,414	5,552	-70,970	
13351	155176,439	6,104	-2,654	155176,464	5,554	-70,854	
13352	155176,489	6,104	-2,646	155176,514	5,554	-70,841	
13353	155176,539	6,105	-2,603	155176,564	5,554	-70,832	
13354	155176,589	6,103	-2,659	155176,614	5,553	-70,883	
13355	155176,639	6,104	-2,727	155176,664	5,554	-70,912	
13356	155176,689	6,105	-2,592	155176,714	5,555	-70,867	
13357	155176,739	6,105	-2,706	155176,764	5,555	-70,813	
13358	155176,789	6,104	-2,714	155176,814	5,555	-70,823	
13359	155176,839	6,104	-2,659	155176,864	5,553	-70,897	
13360	155176,889	6,106	-2,567	155176,914	5,554	-70,892	
13361	155176,939	6,104	-2,663	155176,964	5,553	-70,836	
13362	155176,989	6,104	-2,613	155177,014	5,554	-70,909	
13363	155177,039	6,105	-2,645	155177,064	5,555	-70,896	
13364	155177,089	6,105	-2,614	155177,114	5,555	-70,798	
13365	155177,139	6,103	-2,664	155177,164	5,554	-70,849	
13366	155177,189	6,104	-2,637	155177,214	5,555	-70,830	
13367	155177,239	6,104	-2,625	155177,264	5,553	-70,862	
13368	155177,289	6,104	-2,644	155177,314	5,555	-70,890	
13369	155177,339	6,103	-2,712	155177,364	5,553	-70,836	
13370	155177,389	6,105	-2,675	155177,414	5,554	-70,897	
13371	155177,439	6,105	-2,680	155177,464	5,554	-70,895	
13372	155177,489	6,105	-2,635	155177,514	5,555	-70,814	
13373	155177,539	6,105	-2,606	155177,564	5,554	-70,961	
13374	155177,589	6,105	-2,637	155177,614	5,554	-70,871	
13375	155177,639	6,104	-2,649	155177,664	5,553	-70,854	
13376	155177,689	6,105	-2,660	155177,714	5,554	-70,822	
13377	155177,739	6,105	-2,637	155177,764	5,555	-70,834	
13378	155177,789	6,105	-2,609	155177,814	5,555	-70,849	
13379	155177,839	6,105	-2,633	155177,864	5,554	-70,924	
13380	155177,889	6,103	-2,689	155177,914	5,553	-70,861	
13381	155177,939	6,104	-2,597	155177,964	5,553	-70,866	
13382	155177,989	6,104	-2,610	155178,014	5,554	-70,858	
13383	155178,039	6,104	-2,670	155178,064	5,554	-70,850	
13384	155178,089	6,105	-2,600	155178,114	5,554	-70,835	
13385	155178,139	6,104	-2,641	155178,164	5,553	-70,903	
13386	155178,189	6,103	-2,652	155178,214	5,555	-70,845	
13387	155178,239	6,105	-2,679	155178,264	5,554	-70,849	
13388	155178,289	6,104	-2,635	155178,314	5,554	-70,822	
13389	155178,339	6,105	-2,616	155178,364	5,553	-70,926	
13390	155178,389	6,105	-2,580	155178,414	5,554	-70,909	
13391	155178,439	6,105	-2,544	155178,464	5,553	-70,937	
13392	155178,489	6,104	-2,638	155178,514	5,553	-70,880	
13393	155178,539	6,106	-2,541	155178,564	5,554	-70,905	
13394	155178,589	6,104	-2,616	155178,614	5,554	-70,814	
13395	155178,639	6,104	-2,646	155178,664	5,554	-70,845	
13396	155178,689	6,105	-2,653	155178,714	5,553	-70,864	
13397	155178,739	6,105	-2,671	155178,764	5,554	-70,876	
13398	155178,789	6,105	-2,640	155178,814	5,554	-70,837	
13399	155178,839	6,104	-2,597	155178,864	5,555	-70,920	
13400	155178,889	6,105	-2,599	155178,914	5,554	-70,843	
13401	155178,939	6,104	-2,699	155178,964	5,554	-70,876	
13402	155178,989	6,104	-2,652	155179,014	5,554	-70,846	
13403	155179,039	6,106	-2,593	155179,064	5,553	-70,901	
13404	155179,089	6,105	-2,679	155179,114	5,554	-70,847	
13405	155179,139	6,105	-2,633	155179,164	5,554	-70,936	
13406	155179,189	6,104	-2,619	155179,214	5,554	-70,904	
13407	155179,239	6,106	-2,539	155179,264	5,553	-70,906	
13408	155179,289	6,104	-2,646	155179,314	5,554	-70,912	
13409	155179,339	6,105	-2,575	155179,364	5,553	-70,920	
13410	155179,389	6,105	-2,667	155179,414	5,554	-70,898	
13411	155179,439	6,105	-2,634	155179,464	5,554	-70,943	
13412	155179,489	6,104	-2,628	155179,514	5,554	-70,918	
13413	155179,539	6,103	-2,702	155179,564	5,555	-70,855	
13414	155179,589	6,105	-2,633	155179,614	5,554	-70,912	
13415	155179,639	6,104	-2,614	155179,664	5,554	-70,949	
13416	155179,689	6,104	-2,662	155179,714	5,554	-70,857	
13417	155179,739	6,104	-2,618	155179,764	5,554	-70,932	
13418	155179,789	6,104	-2,627	155179,814	5,553	-70,865	
13419	155179,839	6,105	-2,563	155179,864	5,553	-70,946	
13420	155179,889	6,106	-2,542	155179,914	5,555	-70,868	
13421	155179,939	6,105	-2,641	155179,964	5,555	-70,872	
13422	155179,989	6,105	-2,678	155180,014	5,555	-70,834	
13423	155180,039	6,105	-2,609	155180,064	5,555	-70,859	
13424	155180,089	6,105	-2,659	155180,114	5,554	-70,814	
13425	155180,139	6,105	-2,656	155180,164	5,554	-70,897	
13426	155180,189	6,105	-2,619	155180,214	5,554	-70,821	
13427	155180,239	6,105	-2,668	155180,264	5,554	-70,920	
13428	155180,289	6,105	-2,650	155180,314	5,554	-70,880	
13429	155180,339	6,105	-2,551	155180,364	5,555	-70,879	
13430	155180,389	6,103	-2,664	155180,414	5,553	-70,853	
13431	155180,439	6,106	-2,530	155180,464	5,553	-70,936	
13432	155180,489	6,106	-2,591	155180,514	5,554	-70,875	
